text,predict,max_samples,fit_time,mae,rmse,r2
Visite_ZNS,RASS,100,0.032007455825805664,0.9563189746257442,1.217630531407664,0.34105595065950645
Visite_ZNS,RASS,100,0.03500795364379883,1.4173984232093033,1.7122218420173134,0.22962532185312545
Visite_ZNS,RASS,100,0.03500771522521973,1.5392767465283768,1.7680685077184504,0.23312855245324082
Visite_ZNS,RASS,100,0.03400754928588867,1.3515737018148994,1.637738680849405,0.411227027298704
Visite_ZNS,RASS,100,0.03400778770446777,1.6205540826879865,1.877616917095957,0.22612176618818702
Visite_ZNS,RASS,100,0.03600788116455078,0.8942458154053895,0.9984995313865915,0.47217577484628315
Visite_ZNS,RASS,100,0.03200721740722656,1.339371286418502,1.6085049874783812,0.4730275609010366
Visite_ZNS,RASS,250,0.11502575874328613,1.4580881609930545,1.852367898681447,0.39400703515326396
Visite_ZNS,RASS,250,0.11302566528320312,1.4300564309068098,1.7848210968530076,0.4772013652453655
Visite_ZNS,RASS,250,0.1070241928100586,1.6189796278766422,1.9119676374407724,0.28180348789374277
Visite_ZNS,RASS,250,0.1180264949798584,1.4813091752786784,1.8719580289232185,0.3060936906831483
Visite_ZNS,RASS,250,0.11558723449707031,1.0516495425723222,1.3314777839152216,0.5519377196984525
Visite_ZNS,RASS,250,0.11603569984436035,1.168943387302993,1.3802862085467575,0.48739282040240817
Visite_ZNS,RASS,250,0.12189936637878418,1.1712177704522635,1.4309482554826334,0.5820250354089561
Visite_ZNS,RASS,250,0.11102509498596191,1.3160595989257848,1.6683346146599183,0.4559065274054708
Visite_ZNS,RASS,250,0.1180269718170166,1.5047069646978108,1.7427795860981508,0.4188876239055277
Visite_ZNS,RASS,250,0.12602853775024414,1.6977810661297972,2.093752569622866,0.2667868722315334
Visite_ZNS,RASS,500,0.3540794849395752,1.0743811401816619,1.4811901793966507,0.47279782867661824
Visite_ZNS,RASS,500,0.3551185131072998,1.0942681796832123,1.411329910484304,0.3960246327013597
Visite_ZNS,RASS,500,0.3514697551727295,1.148533802574465,1.4575775436296792,0.4075070564565634
Visite_ZNS,RASS,500,0.328615665435791,1.169111726209616,1.6097807154069816,0.4122594249508392
Visite_ZNS,RASS,500,0.34377551078796387,1.2011805713685015,1.6146132050288808,0.5080831111094697
Visite_ZNS,RASS,500,0.3421783447265625,1.2670110349081338,1.7742321860966777,0.29176322527912113
Visite_ZNS,RASS,500,0.33699917793273926,1.075940839764531,1.3454538880616322,0.5505373109830622
Visite_ZNS,RASS,500,0.3491790294647217,1.3108330434404236,1.6523583537536803,0.43974693599308357
Visite_ZNS,RASS,500,0.3321807384490967,1.085768055392295,1.3777312918574725,0.58328471447826
Visite_ZNS,RASS,500,0.35341858863830566,1.0287905144764395,1.357504493265451,0.4395552138921782
Visite_ZNS,RASS,750,0.6839981079101562,0.9560889512066421,1.286024138311518,0.5761547209169863
Visite_ZNS,RASS,750,0.6948184967041016,1.2104557705671997,1.6146673607297288,0.43900791637866465
Visite_ZNS,RASS,750,0.6981821060180664,1.4813719683895643,1.9679272929025462,0.3211782174679344
Visite_ZNS,RASS,750,0.6980030536651611,0.8484774978676946,1.1063330698889373,0.6593433226922634
Visite_ZNS,RASS,750,0.6859993934631348,1.0792376076759855,1.4172971671203274,0.6253553023337841
Visite_ZNS,RASS,750,0.6859989166259766,1.0896096995112199,1.373596171821695,0.5304424721336712
Visite_ZNS,RASS,750,0.6771566867828369,1.0951563467268781,1.4612748795545898,0.35786243085336056
Visite_ZNS,RASS,750,0.6669192314147949,1.121686689599471,1.449777288509019,0.527399028911756
Visite_ZNS,RASS,750,0.7051925659179688,1.0627771682716791,1.4502490414680655,0.520972347520493
Visite_ZNS,RASS,750,0.6911554336547852,1.089692420343267,1.4606912048564948,0.44939094016155334
Visite_ZNS,RASS,1000,1.1832664012908936,1.1808406879594604,1.5301786791408654,0.5255500159305755
Visite_ZNS,RASS,1000,1.1163649559020996,1.274880403573719,1.6177688381155577,0.4516520635439947
Visite_ZNS,RASS,1000,1.1326045989990234,1.1646321813539056,1.4996909653640897,0.5256000070447153
Visite_ZNS,RASS,1000,1.1312382221221924,1.2437246891229234,1.6481315007685875,0.38025721267218404
Visite_ZNS,RASS,1000,1.1712048053741455,1.1489573045245585,1.5619179545989543,0.347619138227816
Visite_ZNS,RASS,1000,1.1693217754364014,1.0933977037580787,1.491977535123004,0.46973958555737494
Visite_ZNS,RASS,1000,1.1528899669647217,1.394104964728282,1.8411550094997684,0.3064899201933464
Visite_ZNS,RASS,1000,1.1832921504974365,1.1733421515362634,1.4709337138553598,0.5368842345737839
Visite_ZNS,RASS,1000,1.1204817295074463,1.1840829433744817,1.5444862238047443,0.5050908993420467
Visite_ZNS,RASS,1000,1.1412568092346191,1.1625016838489142,1.504450427647641,0.48769967575295536
Visite_ZNS,RASS,2000,4.23971152305603,1.1098134635112422,1.480151933149056,0.5567816140143715
Visite_ZNS,RASS,2000,4.228092670440674,1.0187213358073026,1.3967458470111493,0.5332431160013462
Visite_ZNS,RASS,2000,4.1610236167907715,1.1951131902036134,1.5968089856309193,0.4661062513255527
Visite_ZNS,RASS,2000,4.117366075515747,1.152741304405909,1.5516664605361457,0.4100806293051039
Visite_ZNS,RASS,2000,4.112525463104248,1.1587864688429146,1.5202868366553375,0.5218584726953668
Visite_ZNS,RASS,2000,4.127110481262207,1.0130086727310297,1.3603031179555527,0.5850244730237332
Visite_ZNS,RASS,2000,4.223026275634766,1.0771644442189499,1.3866878265670635,0.6017654550721303
Visite_ZNS,RASS,2000,4.242100477218628,1.083871285186748,1.4609875758254574,0.46523384478080476
Visite_ZNS,RASS,2000,4.232882976531982,1.0410344738768142,1.3234666688051766,0.6102083314377467
Visite_ZNS,RASS,2000,4.070630073547363,1.0897096979302907,1.4128644567606656,0.5813580725298593
Visite_ZNS,RASS,3000,9.029567241668701,1.098653969846465,1.462876729193196,0.5310687904511799
Visite_ZNS,RASS,3000,9.10178828239441,1.0374679007012648,1.3885915331666177,0.5073256763654882
Visite_ZNS,RASS,3000,8.899483680725098,1.0365630957919278,1.3931503645539207,0.5568636986444204
Visite_ZNS,RASS,3000,9.046781539916992,1.192534672489183,1.6259829701045638,0.48061988844162395
Visite_ZNS,RASS,3000,9.094704866409302,0.9920058968552736,1.327577103075947,0.6005309465322652
Visite_ZNS,RASS,3000,8.999545097351074,1.1230607280739118,1.5058069897593434,0.5332021637494757
Visite_ZNS,RASS,3000,8.955235958099365,1.1073740007908945,1.4942067649267647,0.49490240706046906
Visite_ZNS,RASS,3000,9.041045188903809,1.0815624853858665,1.4711611848176904,0.5132366940610957
Visite_ZNS,RASS,3000,9.190518140792847,1.0420400664970426,1.428868618654953,0.5588950961062774
Visite_ZNS,RASS,3000,9.011510372161865,1.1296447419982185,1.4954967966891002,0.5559329779887996
Visite_ZNS,RASS,4000,15.876105308532715,1.0457659259145284,1.4030563812225443,0.5573381654619203
Visite_ZNS,RASS,4000,15.822734117507935,1.0614355907195294,1.4463164560763684,0.5142546083371496
Visite_ZNS,RASS,4000,15.612087488174438,1.034684873537559,1.4394450423792142,0.5507092369774961
Visite_ZNS,RASS,4000,15.984812498092651,1.0071841863139144,1.3437935494587583,0.609752302642136
Visite_ZNS,RASS,4000,15.88619875907898,1.0357402810805538,1.4148074756484583,0.5708421901661926
Visite_ZNS,RASS,4000,15.750102519989014,1.010686698836844,1.3474512591868615,0.6041963918690562
Visite_ZNS,RASS,4000,15.851027250289917,0.9892161514233995,1.360192447310608,0.6033158274500603
Visite_ZNS,RASS,4000,15.871103763580322,0.9876329836482325,1.3510785387297632,0.6117435343685973
Visite_ZNS,RASS,4000,15.849455118179321,0.9859974177380547,1.3081781695655317,0.5933843731171875
Visite_ZNS,RASS,4000,15.904291868209839,1.0274343976321296,1.3829457946602552,0.6042197632454984
Visite_ZNS,RASS,5000,24.45774555206299,0.9084765451906801,1.2383875349257711,0.6561418577698375
Visite_ZNS,RASS,5000,24.546781063079834,1.0524167258864936,1.4062463349256094,0.5849388624479587
Visite_ZNS,RASS,5000,24.522830486297607,1.0848608982918324,1.4879242308491178,0.5391320785887457
Visite_ZNS,RASS,5000,24.382585048675537,1.003400055935245,1.3338712417783523,0.5962042796268824
Visite_ZNS,RASS,5000,24.215449571609497,1.0782414552720105,1.4506937192563185,0.5492239062692332
Visite_ZNS,RASS,5000,24.33938694000244,1.0896349349215424,1.4792312161794605,0.5229873329905214
Visite_ZNS,RASS,5000,24.50030541419983,0.9846363215457963,1.3783653443899173,0.5723960862687456
Visite_ZNS,RASS,5000,24.17353653907776,1.0070712324157238,1.3656743225742483,0.6044696568277199
Visite_ZNS,RASS,5000,24.6820285320282,1.0297125028664043,1.404643239850968,0.5718379435080937
Visite_ZNS,RASS,5000,24.638154983520508,0.9795529897650155,1.3163302432330866,0.6091255395340176
Visite_ZNS,RASS,6000,35.2384238243103,1.0082979792013567,1.3626501665465842,0.5715189332833123
Visite_ZNS,RASS,6000,35.471840143203735,0.999231857402266,1.3725431645420174,0.5667383904502294
Visite_ZNS,RASS,6000,35.102041721343994,0.9996338215253018,1.3485049109212712,0.5913259989821082
Visite_ZNS,RASS,6000,35.600701093673706,1.0310633537461664,1.3975656405633512,0.5855465043148471
Visite_ZNS,RASS,6000,35.01297044754028,0.9877684415565174,1.3891867737566999,0.5553487140782153
Visite_ZNS,RASS,6000,35.05522108078003,1.129132167550703,1.5726265190488284,0.49520595744789286
Visite_ZNS,RASS,6000,35.57584547996521,1.017892099659897,1.3879819509306746,0.5493977189118422
Visite_ZNS,RASS,6000,35.14150357246399,1.0113029227550894,1.3661386143324201,0.5996791362896254
Visite_ZNS,RASS,6000,35.45860052108765,1.0271809010658315,1.3748673261745188,0.5959658429404282
Visite_ZNS,RASS,6000,35.60891890525818,1.0280177787480616,1.3913550135537485,0.5620637514803022
Visite_ZNS,RASS,7000,47.87962579727173,0.9585377639493118,1.3185910855927665,0.6079858194149643
Visite_ZNS,RASS,7000,47.956106424331665,0.9762467798249774,1.3302258481395663,0.6063710080172571
Visite_ZNS,RASS,7000,48.001405477523804,1.0049513833923642,1.3669170576615768,0.5766690949462354
Visite_ZNS,RASS,7000,47.24015188217163,0.9983270320085517,1.3718505248499093,0.5902841988140797
Visite_ZNS,RASS,7000,47.694735050201416,0.977910981959809,1.3165765880964184,0.6131725948683405
Visite_ZNS,RASS,7000,48.00170636177063,0.9995949267457613,1.3565354410155175,0.5959169569761407
Visite_ZNS,RASS,7000,48.08719277381897,0.9811001165228186,1.374945559364459,0.5976719686156264
Visite_ZNS,RASS,7000,48.31979942321777,0.9883376086014125,1.3681179766127172,0.5648915957115004
Visite_ZNS,RASS,7000,48.08801198005676,1.0290724848013113,1.4182889549224942,0.5563082150968057
Visite_ZNS,RASS,7000,48.53949499130249,1.017446717112457,1.4375411227312953,0.525658544386141
Visite_ZNS,RASS,8000,62.511146068573,0.9651981064145605,1.3499637291035833,0.5927329659375846
Visite_ZNS,RASS,8000,62.92248177528381,0.9564871779040472,1.3152570352718023,0.6377626970396861
Visite_ZNS,RASS,8000,62.338231801986694,1.029551689237661,1.434963142011459,0.5633976477066064
Visite_ZNS,RASS,8000,62.32374882698059,0.9414609030286786,1.310580163988162,0.6134614195059162
Visite_ZNS,RASS,8000,62.450156927108765,1.0126949145569986,1.4116192098132159,0.5840427668572081
Visite_ZNS,RASS,8000,62.611621141433716,1.0221509778012945,1.4211366964397663,0.5599831175782668
Visite_ZNS,RASS,8000,62.12964057922363,0.9503334422193115,1.3040681967276828,0.6218608962631567
Visite_ZNS,RASS,8000,62.220874547958374,0.9839938865893658,1.380578623677533,0.5681776490238291
Visite_ZNS,RASS,8000,62.00701355934143,1.0007176401593982,1.3972511708019546,0.5579643130079832
Visite_ZNS,RASS,8000,62.34635829925537,0.9842329635138897,1.3787521800815827,0.5792305113851243
Visite_ZNS,RASS,9000,78.6108283996582,0.9515390345173117,1.3072264733560628,0.6411041509480979
Visite_ZNS,RASS,9000,78.34468746185303,0.9761049052419194,1.325301618901008,0.6105699134194897
Visite_ZNS,RASS,9000,79.05203819274902,0.9734848271303672,1.3611436860132249,0.5912966824039388
Visite_ZNS,RASS,9000,78.87695360183716,0.9678850517409411,1.3427497214019641,0.6045225469191209
Visite_ZNS,RASS,9000,79.05913233757019,0.9470554624666631,1.32776981269255,0.6049677504960561
Visite_ZNS,RASS,9000,79.311279296875,0.941192648220935,1.32603256362825,0.601056936508888
Visite_ZNS,RASS,9000,78.56788468360901,0.9594023106029825,1.3439684747549543,0.6169376763220753
Visite_ZNS,RASS,9000,78.82570242881775,1.0010528309043167,1.4181261317085252,0.5688899920020261
Visite_ZNS,RASS,9000,79.15150880813599,0.9350676494101494,1.2936319728771144,0.6208416176116853
Visite_ZNS,RASS,9000,79.35802173614502,0.9451586794207749,1.2803171091510075,0.6369816998850633
Visite_ZNS,GCS,25,0.015626192092895508,5.671468907217219,6.158877576455394,-3.741471625220634
Visite_ZNS,GCS,25,0.015625715255737305,3.3537423541781117,4.133011979519676,-1.479614390414167
Visite_ZNS,GCS,25,0.015626192092895508,2.8341066408667093,3.1329146067968368,-3.907576966740489
Visite_ZNS,GCS,25,0.015625953674316406,1.1816435858034147,1.5524395977915186,-0.20503435239554602
Visite_ZNS,GCS,25,0.015625715255737305,3.311566196939197,4.05455522559147,-1.0549272596713863
Visite_ZNS,GCS,25,0.015626192092895508,2.5568951221243394,3.0970636682352572,0.11912009912320964
Visite_ZNS,GCS,25,0.015625715255737305,1.5131331508594457,2.0694557948513745,0.2291234883680915
Visite_ZNS,GCS,25,0.01562643051147461,2.0487066908669553,2.395543236355807,0.3378506849326862
Visite_ZNS,GCS,25,0.015625953674316406,3.6141766546498935,3.6431464491900676,-58.72632222610788
Visite_ZNS,GCS,25,0.015625953674316406,3.2800767256827896,3.5009712298478104,0.0958098690983703
Visite_ZNS,GCS,50,0.015625715255737305,4.555697150763087,4.9440010264279834,-0.170150613531322
Visite_ZNS,GCS,50,0.015627384185791016,2.1926934364409254,2.453390706457811,-0.3212715518732203
Visite_ZNS,GCS,50,0.01562643051147461,2.804781960818494,3.2362021968278207,0.36740240316255757
Visite_ZNS,GCS,50,0.01562666893005371,3.4476040546290414,3.9483999002864003,0.38796616814292306
Visite_ZNS,GCS,50,0.0156252384185791,2.7182945637303724,2.879276685807994,0.41822917660087966
Visite_ZNS,GCS,50,0.015626192092895508,1.845602924241196,2.184417349907504,0.6479908817443254
Visite_ZNS,GCS,50,0.015626907348632812,3.1168070775436956,3.303852702514592,0.3935865177826128
Visite_ZNS,GCS,50,0.015625476837158203,5.6983390687789885,6.127180510330137,-0.3735002807135177
Visite_ZNS,GCS,50,0.0156252384185791,2.5176579326314865,3.27924377748024,0.3196417731508904
Visite_ZNS,GCS,50,0.015625715255737305,3.907299931265688,4.736138640029551,-1.1707428275078349
Visite_ZNS,GCS,100,0.04687833786010742,3.0171979980651873,3.3461134129505856,0.5269095082115007
Visite_ZNS,GCS,100,0.04687809944152832,2.634508966747498,3.170308225186302,0.5377441676951503
Visite_ZNS,GCS,100,0.03125190734863281,2.401732263391555,2.8553142360111683,0.5178620157548262
Visite_ZNS,GCS,100,0.031252145767211914,2.4183860484781263,2.547267021800492,0.724866320267745
Visite_ZNS,GCS,100,0.031252145767211914,2.1993212491045555,2.7755821909691045,0.5777101881116181
Visite_ZNS,GCS,100,0.03125262260437012,2.425049918195216,2.6703950252104462,0.5535367908450901
Visite_ZNS,GCS,100,0.03125190734863281,3.1182266558176495,3.6037298960253277,0.5175156967118246
Visite_ZNS,GCS,100,0.031252145767211914,2.890622814300993,3.260350638996919,0.4728982005351595
Visite_ZNS,GCS,100,0.04687809944152832,2.2633438278031988,2.7771248136060382,0.5748128632580867
Visite_ZNS,GCS,100,0.04687809944152832,2.1828914082189197,2.494174969535938,0.6449421862358375
Visite_ZNS,GCS,250,0.125016450881958,2.3003403276314227,2.7204048546809605,0.6841698365956392
Visite_ZNS,GCS,250,0.14063429832458496,2.4463334394266094,3.0261272099311123,0.5621007756433285
Visite_ZNS,GCS,250,0.1093912124633789,2.125242783419352,2.7911714415064623,0.5083392318706166
Visite_ZNS,GCS,250,0.1250166893005371,1.8706124895040483,2.3151311501858864,0.643628175361634
Visite_ZNS,GCS,250,0.14063429832458496,2.090566597787182,2.545413643360379,0.6410232975729719
Visite_ZNS,GCS,250,0.12500953674316406,2.2393542408037774,2.591841020652731,0.6497986626098023
Visite_ZNS,GCS,250,0.1250002384185791,2.6351446718015192,3.0311092936613604,0.6079064348661272
Visite_ZNS,GCS,250,0.125016450881958,1.7916441861035646,2.3280373884023042,0.6479660599293362
Visite_ZNS,GCS,250,0.12500810623168945,1.7682623228772263,2.295620246991213,0.6573307501946104
Visite_ZNS,GCS,250,0.125016450881958,2.2576346874743427,2.6552159328838507,0.6303434613914225
Visite_ZNS,GCS,500,0.37502503395080566,2.5145359074736806,2.9816656864850244,0.4721963424665815
Visite_ZNS,GCS,500,0.37075352668762207,2.220218430712525,2.7666541432264724,0.5835956758924126
Visite_ZNS,GCS,500,0.3750331401824951,2.1466055828087436,2.6243056225496444,0.6786814450891369
Visite_ZNS,GCS,500,0.3594069480895996,2.2107819820599297,2.7945574255869605,0.5646212725133231
Visite_ZNS,GCS,500,0.3594064712524414,2.1506511095371357,2.7748429703944577,0.6062690312083941
Visite_ZNS,GCS,500,0.37502503395080566,2.2122534429875462,2.7763031301770047,0.597795571505543
Visite_ZNS,GCS,500,0.3594069480895996,2.2017359050983756,2.798407044984738,0.5790742039286657
Visite_ZNS,GCS,500,0.3594074249267578,1.9309895502092693,2.4375497813710707,0.6433617279628762
Visite_ZNS,GCS,500,0.3750331401824951,2.083564556011278,2.5909281527752976,0.6272391022238926
Visite_ZNS,GCS,500,0.35939908027648926,1.9509540601820512,2.592922568072504,0.690272566202157
Visite_ZNS,GCS,750,0.7656760215759277,2.0234372734462074,2.5972346774645865,0.5967387234039211
Visite_ZNS,GCS,750,0.7188057899475098,2.0071875605920506,2.467481263227665,0.6549565598048885
Visite_ZNS,GCS,750,0.718806266784668,1.9511469627115776,2.3407035249820014,0.7229281922688331
Visite_ZNS,GCS,750,0.7344238758087158,1.7053667524942153,2.1389358321518257,0.7696452835691198
Visite_ZNS,GCS,750,0.7344315052032471,2.101437994826399,2.4957443957796444,0.6412053650971723
Visite_ZNS,GCS,750,0.7031729221343994,1.7478325789972378,2.254599285571442,0.6995256093875271
Visite_ZNS,GCS,750,0.7344233989715576,1.6666845874234564,2.1384360484644938,0.7307914524188548
Visite_ZNS,GCS,750,0.718806266784668,2.1186081285821716,2.5927042691461772,0.6403763589136982
Visite_ZNS,GCS,750,0.7188060283660889,2.0798454582903396,2.630414127467933,0.6113544323718499
Visite_ZNS,GCS,750,0.7344238758087158,2.091428140710819,2.719829883381578,0.5793884411505614
Visite_ZNS,GCS,1000,1.23445725440979,2.0324821923017065,2.5361348385059204,0.639324839642067
Visite_ZNS,GCS,1000,1.2188313007354736,1.8047136660561316,2.2895229378041013,0.7185174377294711
Visite_ZNS,GCS,1000,1.2644379138946533,1.7661397986543124,2.2513845275777262,0.7347376452366449
Visite_ZNS,GCS,1000,1.250091314315796,1.987470097401492,2.7312875128870546,0.61005024570656
Visite_ZNS,GCS,1000,1.2188379764556885,1.9989158835409397,2.534087200915515,0.6745836330072408
Visite_ZNS,GCS,1000,1.281343698501587,1.9899807401031215,2.483954214017965,0.6932138347650887
Visite_ZNS,GCS,1000,1.250091552734375,1.880683210716695,2.3232600098172163,0.6751431551143161
Visite_ZNS,GCS,1000,1.2344653606414795,2.0159490391372303,2.489641253433783,0.6411003436582637
Visite_ZNS,GCS,1000,1.2188396453857422,1.9182355683689172,2.4448368534817027,0.648457802846311
Visite_ZNS,GCS,1000,1.2344651222229004,1.9893845921863174,2.4561564491784353,0.6689444867121389
Visite_ZNS,GCS,2000,4.484675645828247,1.7455036723559694,2.326399707417468,0.7176883571373072
Visite_ZNS,GCS,2000,4.515918731689453,1.891002574267747,2.4620652213008496,0.6785769022288166
Visite_ZNS,GCS,2000,4.594057083129883,1.8370111293834281,2.369993595286567,0.6951201914393461
Visite_ZNS,GCS,2000,4.406545877456665,1.694581145901978,2.183225006558509,0.7323295683730069
Visite_ZNS,GCS,2000,4.562812805175781,2.0119831128617474,2.500604514757616,0.6599685560745102
Visite_ZNS,GCS,2000,4.437804937362671,1.8081004874973878,2.365812900311018,0.6862054904920107
Visite_ZNS,GCS,2000,4.572192192077637,1.8664741706330514,2.394880583238926,0.6946074864606966
Visite_ZNS,GCS,2000,4.484676837921143,1.8341269050001865,2.468470047595785,0.6825480087077744
Visite_ZNS,GCS,2000,4.531552314758301,1.8659911106856888,2.3604728277859888,0.685691790316196
Visite_ZNS,GCS,2000,4.561722755432129,1.8675974690461585,2.4476831814060067,0.6647838012558118
Visite_ZNS,GCS,3000,9.688153743743896,1.7108099389962088,2.232547577996971,0.7234601427545748
Visite_ZNS,GCS,3000,9.819925546646118,1.690570705104598,2.2145426385136293,0.7230904092026924
Visite_ZNS,GCS,3000,9.672528982162476,1.7424361989602188,2.2210647814686633,0.7348231706146034
Visite_ZNS,GCS,3000,9.825351238250732,1.8119817810390921,2.4069668947334013,0.688821543494937
Visite_ZNS,GCS,3000,9.68815541267395,1.721120591111991,2.232452583016824,0.7456876058704398
Visite_ZNS,GCS,3000,9.857720375061035,1.680978175205034,2.1769818186586516,0.7286242820291782
Visite_ZNS,GCS,3000,9.78189492225647,1.6724761267282966,2.1208651645382934,0.7771242840451333
Visite_ZNS,GCS,3000,9.96941590309143,1.7543935251473848,2.337688071897068,0.7198482655744686
Visite_ZNS,GCS,3000,9.828781843185425,1.7569922687639885,2.356509493798855,0.7044448549750943
Visite_ZNS,GCS,3000,9.682894706726074,1.7721544054038822,2.298491947373658,0.7300692069289036
Visite_ZNS,GCS,4000,17.06923270225525,1.6116836984394487,2.101085037553893,0.7606532000802553
Visite_ZNS,GCS,4000,17.298030138015747,1.68494666963091,2.2297635256066504,0.7386040534290145
Visite_ZNS,GCS,4000,17.091763257980347,1.7574593479117415,2.3182254685688597,0.7067793554098842
Visite_ZNS,GCS,4000,17.045758724212646,1.839787477707225,2.3623230471665724,0.7076262665320631
Visite_ZNS,GCS,4000,17.245649576187134,1.837535883327801,2.4181674362313608,0.6681157392671527
Visite_ZNS,GCS,4000,17.01676893234253,1.7101993486882328,2.2510802403988937,0.7159951137872604
Visite_ZNS,GCS,4000,17.014753580093384,1.7525395610192929,2.260802479505922,0.7022649435322301
Visite_ZNS,GCS,4000,17.344907999038696,1.668184024888585,2.113034767398633,0.759375612932803
Visite_ZNS,GCS,4000,17.275964736938477,1.8098952688181627,2.3312321208065736,0.7015629274972244
Visite_ZNS,GCS,4000,17.14907169342041,1.6595446083843048,2.172417978489277,0.7618328968002762
Visite_ZNS,GCS,5000,26.59251594543457,1.6601617973755058,2.1819986836419707,0.7587348076434864
Visite_ZNS,GCS,5000,26.59457778930664,1.62267859084566,2.1034324306159338,0.7573776535964704
Visite_ZNS,GCS,5000,26.79552149772644,1.712683247565907,2.298404528512126,0.7143715669180976
Visite_ZNS,GCS,5000,26.716366291046143,1.618301899560308,2.1368528448991135,0.7384717175927124
Visite_ZNS,GCS,5000,26.87680149078369,1.7647384193077977,2.2815964727694067,0.7211945597656335
Visite_ZNS,GCS,5000,27.190096378326416,1.7683792706148278,2.3018485331643084,0.7204317026729794
Visite_ZNS,GCS,5000,26.84554171562195,1.6919594812824783,2.2738094908806423,0.724804006281065
Visite_ZNS,GCS,5000,26.668272972106934,1.7226905557590868,2.2149898716861967,0.733362097912691
Visite_ZNS,GCS,5000,26.41775679588318,1.687653278943252,2.180556580697864,0.7485117987461393
Visite_ZNS,GCS,5000,26.703432083129883,1.627610107771129,2.156547709870691,0.7542892407765209
Visite_ZNS,GCS,6000,38.62757968902588,1.6394406316148915,2.1428362625915875,0.7680310319292202
Visite_ZNS,GCS,6000,38.2346248626709,1.6633989664356188,2.1663054451283155,0.7498073922712417
Visite_ZNS,GCS,6000,38.71170687675476,1.6678477649732057,2.2552733843723716,0.7337757031558938
Visite_ZNS,GCS,6000,39.04175901412964,1.6217446178639066,2.110010349914779,0.7647123709148147
Visite_ZNS,GCS,6000,38.62757587432861,1.6463093159660833,2.173989154546263,0.7429399068592779
Visite_ZNS,GCS,6000,39.10651445388794,1.6649821101869489,2.2462047537282155,0.7228545635384853
Visite_ZNS,GCS,6000,38.42210030555725,1.7044470747481046,2.238192340228084,0.7173337831935034
Visite_ZNS,GCS,6000,38.73488402366638,1.6888955933146512,2.324029684903752,0.7030694064753644
Visite_ZNS,GCS,6000,38.61196208000183,1.6596949581902938,2.2379471018896635,0.7256305503600277
Visite_ZNS,GCS,6000,38.441821336746216,1.6292597094990606,2.1326324572252178,0.7580765736644415
Visite_ZNS,GCS,7000,52.26032042503357,1.6637654318167305,2.2310068697493524,0.727963726648049
Visite_ZNS,GCS,7000,51.96599221229553,1.6241176229040561,2.1176383799903267,0.7489197666657046
Visite_ZNS,GCS,7000,52.20577311515808,1.6048330008910625,2.108123751017348,0.7775952252425521
Visite_ZNS,GCS,7000,52.71415901184082,1.6256033265375138,2.15625791166181,0.7551758859511766
Visite_ZNS,GCS,7000,52.56117272377014,1.5910672001263573,2.1228748609271997,0.7579417490797106
Visite_ZNS,GCS,7000,53.10261797904968,1.6107429733254128,2.1545147502743083,0.7506253905178787
