svr__C,svr__epsilon,svr__kernel,vect__analyzer,vect__ngram_range,vect__preprocessor,mean_test_score,std_test_score,rank_test_score,mean_fit_time
1.0,0.1,linear,word,"(2, 6)",clean_and_stem_text,-1.7547869315967983,0.031235896167375213,395,0.30470478534698486
1.0,0.1,linear,word,"(2, 6)",rmstop_clean_stem,-1.7588864702383824,0.028377549990585674,414,0.2734531760215759
1.0,0.1,rbf,word,"(1, 1)",<lambda>,-1.5682012295983438,0.05579959880344059,264,0.1015673279762268
1.0,0.1,rbf,word,"(1, 1)",clean_text,-1.5688908503769823,0.0561700295068175,265,0.09375691413879395
1.0,0.1,rbf,word,"(1, 1)",clean_and_stem_text,-1.5747143209695238,0.05700477232732837,273,0.16407299041748047
1.0,0.1,rbf,word,"(1, 1)",rmstop_clean_stem,-1.571836145728309,0.0551709270197839,269,0.19532495737075806
1.0,0.1,rbf,word,"(1, 2)",<lambda>,-1.6211703419025767,0.05393385910330926,294,0.12891536951065063
1.0,0.1,rbf,word,"(1, 2)",clean_text,-1.6217751511352505,0.05404168647372651,295,0.1289156675338745
1.0,0.1,rbf,word,"(1, 2)",clean_and_stem_text,-1.6252609440662467,0.05569733562794608,299,0.2148575782775879
1.0,0.1,rbf,word,"(1, 2)",rmstop_clean_stem,-1.6175609331955512,0.05050433084791704,290,0.21095192432403564
1.0,0.1,rbf,word,"(1, 5)",<lambda>,-1.7254878364134902,0.04342363897468935,351,0.2265784740447998
1.0,0.1,rbf,word,"(1, 5)",clean_text,-1.7259357542041274,0.04337706493207769,352,0.2304830551147461
1.0,0.1,rbf,word,"(1, 5)",clean_and_stem_text,-1.7291343128007706,0.044393313908989644,358,0.3242400288581848
1.0,0.1,rbf,word,"(1, 5)",rmstop_clean_stem,-1.7131593626904809,0.0382353830413589,329,0.30080336332321167
1.0,0.1,rbf,word,"(2, 6)",<lambda>,-1.9724109001282704,0.05170723342824811,637,0.19532573223114014
1.0,0.1,rbf,word,"(2, 6)",clean_text,-1.972801819924026,0.051867885463129385,639,0.2265760898590088
1.0,0.1,rbf,word,"(2, 6)",clean_and_stem_text,-1.9660490864649829,0.048515763480302634,629,0.2968946099281311
1.0,0.1,rbf,word,"(2, 6)",rmstop_clean_stem,-1.965347463964831,0.04998441606904409,626,0.285175085067749
1.0,0.1,poly,word,"(1, 1)",<lambda>,-1.8752912474942371,0.0600785935095193,531,0.07812994718551636
1.0,0.1,poly,word,"(1, 1)",clean_text,-1.8756877641750784,0.060371726596101384,532,0.08984941244125366
1.0,0.1,poly,word,"(1, 1)",clean_and_stem_text,-1.8721211106670856,0.06262053305318241,527,0.17579138278961182
1.0,0.1,poly,word,"(1, 1)",rmstop_clean_stem,-1.8591576393793834,0.06036902157197889,524,0.18751263618469238
1.0,0.1,poly,word,"(1, 2)",<lambda>,-2.0197793593768,0.05156478181151843,712,0.11328822374343872
1.0,0.1,poly,word,"(1, 2)",clean_text,-2.020024185196487,0.05160083342877092,714,0.12500768899917603
1.0,0.1,poly,word,"(1, 2)",clean_and_stem_text,-2.0184031670182727,0.05106723285933631,710,0.20313888788223267
1.0,0.1,poly,word,"(1, 2)",rmstop_clean_stem,-2.0093583900824705,0.051280473455902156,699,0.23048484325408936
1.0,0.1,poly,word,"(1, 5)",<lambda>,-2.096773423551114,0.04881198788247338,803,0.22657954692840576
1.0,0.1,poly,word,"(1, 5)",clean_text,-2.096892813627551,0.048856033637149375,804,0.21094977855682373
1.0,0.1,poly,word,"(1, 5)",clean_and_stem_text,-2.0954188765040276,0.04735939051150518,798,0.3125211000442505
1.0,0.1,poly,word,"(1, 5)",rmstop_clean_stem,-2.0884692383467613,0.04651666957672726,767,0.3008018732070923
1.0,0.1,poly,word,"(2, 6)",<lambda>,-2.1022188409054587,0.04100804371392176,847,0.20704621076583862
1.0,0.1,poly,word,"(2, 6)",clean_text,-2.102534030110062,0.04114910361822044,855,0.2148568034172058
1.0,0.1,poly,word,"(2, 6)",clean_and_stem_text,-2.100511147142142,0.03926879917382209,829,0.297121524810791
1.0,0.1,poly,word,"(2, 6)",rmstop_clean_stem,-2.0923094551213177,0.03890600539293049,781,0.27115482091903687
1.0,0.1,sigmoid,word,"(1, 1)",<lambda>,-1.581632851175077,0.036517251211188644,279,0.0973045825958252
1.0,0.1,sigmoid,word,"(1, 1)",clean_text,-1.5825995589900064,0.03647976863189725,280,0.1132882833480835
1.0,0.1,sigmoid,word,"(1, 1)",clean_and_stem_text,-1.5933775614756882,0.03336711456374904,285,0.18360483646392822
1.0,0.1,sigmoid,word,"(1, 1)",rmstop_clean_stem,-1.5947620293615097,0.038238174091979785,286,0.1991950273513794
1.0,0.1,sigmoid,word,"(1, 2)",<lambda>,-1.5499112586019756,0.04847135521881186,190,0.1367093324661255
1.0,0.1,sigmoid,word,"(1, 2)",clean_text,-1.5505916125686252,0.04875504313270426,193,0.15626060962677002
1.0,0.1,sigmoid,word,"(1, 2)",clean_and_stem_text,-1.5573846792347728,0.049242606580000056,226,0.21485823392868042
1.0,0.1,sigmoid,word,"(1, 2)",rmstop_clean_stem,-1.5656101180846682,0.04900646178125038,255,0.22267299890518188
1.0,0.1,sigmoid,word,"(1, 5)",<lambda>,-1.559502189983842,0.0521145607027992,243,0.24611049890518188
1.0,0.1,sigmoid,word,"(1, 5)",clean_text,-1.560010061136438,0.05231941105701801,244,0.23438721895217896
1.0,0.1,sigmoid,word,"(1, 5)",clean_and_stem_text,-1.56591516556386,0.0493121304341731,257,0.3125212788581848
1.0,0.1,sigmoid,word,"(1, 5)",rmstop_clean_stem,-1.5749186228329597,0.04520825590394047,274,0.31642860174179077
1.0,0.1,sigmoid,word,"(2, 6)",<lambda>,-1.7603875161401041,0.03566322618809842,419,0.22267091274261475
1.0,0.1,sigmoid,word,"(2, 6)",clean_text,-1.7608585879339238,0.035696061287009806,420,0.20704305171966553
1.0,0.1,sigmoid,word,"(2, 6)",clean_and_stem_text,-1.7610116483707738,0.03443797880411227,421,0.292988657951355
1.0,0.1,sigmoid,word,"(2, 6)",rmstop_clean_stem,-1.7680130262451617,0.032373831851104026,438,0.3047085404396057
1.0,0.15,linear,word,"(1, 1)",<lambda>,-1.541971241466721,0.04658330789336539,169,0.08203625679016113
1.0,0.15,linear,word,"(1, 1)",clean_text,-1.5428990313428317,0.046453113710665475,175,0.09766161441802979
1.0,0.15,linear,word,"(1, 1)",clean_and_stem_text,-1.555311680437998,0.040942316115484836,208,0.16016680002212524
1.0,0.15,linear,word,"(1, 1)",rmstop_clean_stem,-1.5551488039577435,0.044669292882478194,207,0.1875113844871521
1.0,0.15,linear,word,"(1, 2)",<lambda>,-1.5398444735498924,0.04779780386648725,158,0.1132887601852417
1.0,0.15,linear,word,"(1, 2)",clean_text,-1.5404266054389608,0.047956728226957374,159,0.12891453504562378
1.0,0.15,linear,word,"(1, 2)",clean_and_stem_text,-1.5458362687160547,0.04774898315050345,182,0.21485847234725952
1.0,0.15,linear,word,"(1, 2)",rmstop_clean_stem,-1.5513789310733543,0.0468774313087465,194,0.21095240116119385
1.0,0.15,linear,word,"(1, 5)",<lambda>,-1.5531090625865278,0.05302518744605017,197,0.21876490116119385
1.0,0.15,linear,word,"(1, 5)",clean_text,-1.5536343204303702,0.05317463842416108,199,0.21876323223114014
1.0,0.15,linear,word,"(1, 5)",clean_and_stem_text,-1.5574885141030823,0.05036861046305535,228,0.3047062158584595
1.0,0.15,linear,word,"(1, 5)",rmstop_clean_stem,-1.5612994892122525,0.045098351679331725,247,0.30080103874206543
1.0,0.15,linear,word,"(2, 6)",<lambda>,-1.751943568187831,0.031312581193468095,384,0.19141912460327148
1.0,0.15,linear,word,"(2, 6)",clean_text,-1.7524798247474596,0.03122987068612329,387,0.2148573398590088
1.0,0.15,linear,word,"(2, 6)",clean_and_stem_text,-1.7525366538398974,0.030492598613333144,388,0.26954764127731323
1.0,0.15,linear,word,"(2, 6)",rmstop_clean_stem,-1.7564351051156393,0.027438510270611383,405,0.3008006811141968
1.0,0.15,rbf,word,"(1, 1)",<lambda>,-1.5694683892687569,0.05592221901734439,266,0.08203613758087158
1.0,0.15,rbf,word,"(1, 1)",clean_text,-1.5701484037985152,0.056284278719047384,267,0.09375625848770142
1.0,0.15,rbf,word,"(1, 1)",clean_and_stem_text,-1.57576561609194,0.05734760912422706,275,0.1484484076499939
1.0,0.15,rbf,word,"(1, 1)",rmstop_clean_stem,-1.5728033070452434,0.05641830697377951,271,0.19923174381256104
1.0,0.15,rbf,word,"(1, 2)",<lambda>,-1.6222367082314753,0.05428996236414591,296,0.1328222155570984
1.0,0.15,rbf,word,"(1, 2)",clean_text,-1.6228383681388585,0.05439839713753219,297,0.13282179832458496
1.0,0.15,rbf,word,"(1, 2)",clean_and_stem_text,-1.6260599739293828,0.056048130694868775,300,0.21095174551010132
1.0,0.15,rbf,word,"(1, 2)",rmstop_clean_stem,-1.6178693258683423,0.05109329352121156,291,0.21485871076583862
1.0,0.15,rbf,word,"(1, 5)",<lambda>,-1.724173143617165,0.043811604543225136,348,0.22267144918441772
1.0,0.15,rbf,word,"(1, 5)",clean_text,-1.7246176527560806,0.04376804960499059,349,0.22267216444015503
1.0,0.15,rbf,word,"(1, 5)",clean_and_stem_text,-1.7275036029724755,0.044796504150615285,355,0.2890819311141968
1.0,0.15,rbf,word,"(1, 5)",rmstop_clean_stem,-1.7115315362081187,0.038766088893180124,328,0.2968931198120117
1.0,0.15,rbf,word,"(2, 6)",<lambda>,-1.9662755900898323,0.04920642499696371,630,0.20704376697540283
1.0,0.15,rbf,word,"(2, 6)",clean_text,-1.9666672021420784,0.049349582410158105,631,0.19923102855682373
1.0,0.15,rbf,word,"(2, 6)",clean_and_stem_text,-1.9602394931900613,0.046234565616938096,622,0.2968926429748535
1.0,0.15,rbf,word,"(2, 6)",rmstop_clean_stem,-1.959215658010506,0.047208921414317276,621,0.25782907009124756
1.0,0.15,poly,word,"(1, 1)",<lambda>,-1.874146136851353,0.059825376226148794,529,0.08985000848770142
1.0,0.15,poly,word,"(1, 1)",clean_text,-1.874527320141709,0.060124309600780246,530,0.09375649690628052
1.0,0.15,poly,word,"(1, 1)",clean_and_stem_text,-1.871080593898484,0.06245955546238966,526,0.15626049041748047
1.0,0.15,poly,word,"(1, 1)",rmstop_clean_stem,-1.8581540396202443,0.06004068743491735,523,0.17579317092895508
1.0,0.15,poly,word,"(1, 2)",<lambda>,-2.0161702258169605,0.05032992449390668,707,0.12891507148742676
1.0,0.15,poly,word,"(1, 2)",clean_text,-2.0164172820340065,0.05036518852640015,708,0.12891244888305664
1.0,0.15,poly,word,"(1, 2)",clean_and_stem_text,-2.0147904272827164,0.0499772150623955,705,0.1992306113243103
1.0,0.15,poly,word,"(1, 2)",rmstop_clean_stem,-2.0055671182566828,0.049938362994858695,694,0.21485918760299683
1.0,0.15,poly,word,"(1, 5)",<lambda>,-2.0924317092306635,0.04740224622546594,783,0.21095174551010132
1.0,0.15,poly,word,"(1, 5)",clean_text,-2.092550526140458,0.04744502201712885,784,0.2109507918357849
1.0,0.15,poly,word,"(1, 5)",clean_and_stem_text,-2.0911135953325655,0.04600953418916343,775,0.2968931198120117
1.0,0.15,poly,word,"(1, 5)",rmstop_clean_stem,-2.0840526773724823,0.044891249709872516,761,0.29689472913742065
1.0,0.15,poly,word,"(2, 6)",<lambda>,-2.0989236540034666,0.0390957591921964,818,0.20704436302185059
1.0,0.15,poly,word,"(2, 6)",clean_text,-2.0992394152837686,0.03923919850258251,822,0.19141846895217896
1.0,0.15,poly,word,"(2, 6)",clean_and_stem_text,-2.0971807753597833,0.03737340693150953,807,0.28517359495162964
1.0,0.15,poly,word,"(2, 6)",rmstop_clean_stem,-2.089053102913195,0.03703891628293336,769,0.2734551429748535
1.0,0.15,sigmoid,word,"(1, 1)",<lambda>,-1.5764618954990808,0.03436922814678172,276,0.10547685623168945
1.0,0.15,sigmoid,word,"(1, 1)",clean_text,-1.5780952586541932,0.035929106254247764,278,0.1054733395576477
1.0,0.15,sigmoid,word,"(1, 1)",clean_and_stem_text,-1.5905278485555274,0.03258658144796615,284,0.17969906330108643
1.0,0.15,sigmoid,word,"(1, 1)",rmstop_clean_stem,-1.5899023849943743,0.03798634950753901,283,0.18751251697540283
1.0,0.15,sigmoid,word,"(1, 2)",<lambda>,-1.5486988202771212,0.047652721111771386,187,0.13282132148742676
1.0,0.15,sigmoid,word,"(1, 2)",clean_text,-1.5493226132612918,0.047921452956016165,188,0.14063364267349243
1.0,0.15,sigmoid,word,"(1, 2)",clean_and_stem_text,-1.5546501695001491,0.04804528913664887,204,0.2226698398590088
1.0,0.15,sigmoid,word,"(1, 2)",rmstop_clean_stem,-1.563631269367407,0.04762285118519966,252,0.21485894918441772
1.0,0.15,sigmoid,word,"(1, 5)",<lambda>,-1.5581317681829272,0.052363969146068584,233,0.2343912124633789
1.0,0.15,sigmoid,word,"(1, 5)",clean_text,-1.558655397290489,0.05254987093762333,234,0.24220287799835205
1.0,0.15,sigmoid,word,"(1, 5)",clean_and_stem_text,-1.56402431027552,0.0496626625854262,253,0.32814592123031616
1.0,0.15,sigmoid,word,"(1, 5)",rmstop_clean_stem,-1.5723975249605442,0.045238954884923036,270,0.289081871509552
1.0,0.15,sigmoid,word,"(2, 6)",<lambda>,-1.7577044412618825,0.03484493451386159,410,0.21876388788223267
1.0,0.15,sigmoid,word,"(2, 6)",clean_text,-1.7581786024264614,0.034856015431406304,411,0.2226698398590088
1.0,0.15,sigmoid,word,"(2, 6)",clean_and_stem_text,-1.7583361792919314,0.03377858130047331,412,0.29298675060272217
1.0,0.15,sigmoid,word,"(2, 6)",rmstop_clean_stem,-1.7645992939744235,0.031217959872398563,427,0.26954901218414307
0.1,0.05,linear,word,"(1, 1)",<lambda>,-1.766742982817067,0.046995745293725494,434,0.07813066244125366
0.1,0.05,linear,word,"(1, 1)",clean_text,-1.7669984609173162,0.047120143169332725,435,0.08984917402267456
0.1,0.05,linear,word,"(1, 1)",clean_and_stem_text,-1.76961673287734,0.04690875415227799,442,0.16407251358032227
0.1,0.05,linear,word,"(1, 1)",rmstop_clean_stem,-1.7618126045241185,0.045412947243452094,423,0.1875130534172058
0.1,0.05,linear,word,"(1, 2)",<lambda>,-1.8922420182824329,0.04806545157995603,545,0.1211022138595581
0.1,0.05,linear,word,"(1, 2)",clean_text,-1.8925706613546236,0.04811095378533147,546,0.11328870058059692
0.1,0.05,linear,word,"(1, 2)",clean_and_stem_text,-1.8940260117146965,0.04798555665911073,548,0.2031378149986267
0.1,0.05,linear,word,"(1, 2)",rmstop_clean_stem,-1.8867022472949184,0.04705500753018553,537,0.22657787799835205
0.1,0.05,linear,word,"(1, 5)",<lambda>,-1.9816354395020095,0.04794538118138185,653,0.22267025709152222
0.1,0.05,linear,word,"(1, 5)",clean_text,-1.9818053169539995,0.04794512166163846,657,0.22267067432403564
0.1,0.05,linear,word,"(1, 5)",clean_and_stem_text,-1.9850268947543497,0.04789602389362513,666,0.2851748466491699
0.1,0.05,linear,word,"(1, 5)",rmstop_clean_stem,-1.9773725733331753,0.04712289381193356,646,0.289081335067749
0.1,0.05,linear,word,"(2, 6)",<lambda>,-2.0927206218280707,0.048390494716680915,785,0.21485835313796997
0.1,0.05,linear,word,"(2, 6)",clean_text,-2.092794904780748,0.04843040894637815,786,0.2226698398590088
0.1,0.05,linear,word,"(2, 6)",clean_and_stem_text,-2.09105481690755,0.04792572737640975,774,0.2773599624633789
0.1,0.05,linear,word,"(2, 6)",rmstop_clean_stem,-2.089609858489756,0.048645126928718745,771,0.28126776218414307
0.1,0.05,rbf,word,"(1, 1)",<lambda>,-1.9817184567790298,0.050084094410714985,655,0.08984917402267456
0.1,0.05,rbf,word,"(1, 1)",clean_text,-1.981823422464461,0.050089867254925764,658,0.08594179153442383
0.1,0.05,rbf,word,"(1, 1)",clean_and_stem_text,-1.982830023666019,0.050146353616681155,659,0.1601666808128357
0.1,0.05,rbf,word,"(1, 1)",rmstop_clean_stem,-1.975016561390635,0.049614950107955996,642,0.179698646068573
0.1,0.05,rbf,word,"(1, 2)",<lambda>,-2.0549821379698936,0.04796666467883119,742,0.1289159655570984
0.1,0.05,rbf,word,"(1, 2)",clean_text,-2.055095147767682,0.047982670087949174,743,0.1367276906967163
0.1,0.05,rbf,word,"(1, 2)",clean_and_stem_text,-2.055921761698631,0.04772051822120037,744,0.21485799551010132
0.1,0.05,rbf,word,"(1, 2)",rmstop_clean_stem,-2.051663635145456,0.04782850781896034,739,0.22267180681228638
0.1,0.05,rbf,word,"(1, 5)",<lambda>,-2.100813250354019,0.04547084250138191,837,0.21876555681228638
0.1,0.05,rbf,word,"(1, 5)",clean_text,-2.1008743093896896,0.0454735895664261,838,0.24611014127731323
0.1,0.05,rbf,word,"(1, 5)",clean_and_stem_text,-2.101386189808794,0.04550114669518655,841,0.2968933582305908
0.1,0.05,rbf,word,"(1, 5)",rmstop_clean_stem,-2.0974625805991898,0.045607920811884785,809,0.2890799641609192
0.1,0.05,rbf,word,"(2, 6)",<lambda>,-2.1461736118246577,0.04456677099650433,1073,0.2109518051147461
0.1,0.05,rbf,word,"(2, 6)",clean_text,-2.146213526702743,0.04457749712761389,1074,0.21095049381256104
0.1,0.05,rbf,word,"(2, 6)",clean_and_stem_text,-2.144136911525407,0.04448738584809832,1061,0.3008013963699341
0.1,0.05,rbf,word,"(2, 6)",rmstop_clean_stem,-2.142840952582371,0.044743733998126256,1053,0.28908097743988037
0.1,0.05,poly,word,"(1, 1)",<lambda>,-2.1199541767654626,0.04837121841234096,954,0.08594155311584473
0.1,0.05,poly,word,"(1, 1)",clean_text,-2.119972632712007,0.04838993174859794,955,0.09375566244125366
0.1,0.05,poly,word,"(1, 1)",clean_and_stem_text,-2.118508729865436,0.04841995184013532,942,0.16407328844070435
0.1,0.05,poly,word,"(1, 1)",rmstop_clean_stem,-2.114422175181472,0.049540064771440226,925,0.17969894409179688
0.1,0.05,poly,word,"(1, 2)",<lambda>,-2.1528994111759183,0.04581510932785074,1120,0.13281995058059692
0.1,0.05,poly,word,"(1, 2)",clean_text,-2.1529208719810256,0.045822319821194904,1121,0.12500876188278198
0.1,0.05,poly,word,"(1, 2)",clean_and_stem_text,-2.152195903368744,0.045762955138497034,1114,0.2187652587890625
