estimator,r2_performance_mean,r2_performance_std,vect__analyzer,vect__ngram_range,vect__preprocessor,vect__stop_words,svr__kernel,svr__C
SVR,0.6821221643671885,0.014277973222900836,char,"(5, 12)",N/A,Yes (n=232),linear,1.0
SVR,0.6825116094184694,0.01591967020378784,char,"(5, 12)",clean_and_stem_text,N/A,linear,1.0
SVR,0.6825116094184694,0.01591967020378784,char,"(5, 12)",clean_and_stem_text,Yes (n=232),linear,1.0
SVR,0.7210116403470758,0.013503307976650237,char,"(1, 5)",N/A,N/A,rbf,10.0
SVR,0.7210116403470758,0.013503307976650237,char,"(1, 5)",N/A,Yes (n=232),rbf,10.0
SVR,0.7205570582971484,0.014439463479842924,char,"(1, 5)",clean_and_stem_text,N/A,rbf,10.0
SVR,0.7205570582971484,0.014439463479842924,char,"(1, 5)",clean_and_stem_text,Yes (n=232),rbf,10.0
SVR,0.7182904391178182,0.014377592690780929,char,"(2, 6)",N/A,N/A,rbf,10.0
SVR,0.7182904391178182,0.014377592690780929,char,"(2, 6)",N/A,Yes (n=232),rbf,10.0
SVR,0.7185355462332355,0.01581185764881915,char,"(2, 6)",clean_and_stem_text,N/A,rbf,10.0
SVR,0.7185355462332355,0.01581185764881915,char,"(2, 6)",clean_and_stem_text,Yes (n=232),rbf,10.0
SVR,0.7101883112874646,0.015458600870991747,char,"(4, 7)",N/A,N/A,rbf,10.0
SVR,0.7101883112874646,0.015458600870991747,char,"(4, 7)",N/A,Yes (n=232),rbf,10.0
SVR,0.7111259312311827,0.01741027397617035,char,"(4, 7)",clean_and_stem_text,N/A,rbf,10.0
SVR,0.7111259312311827,0.01741027397617035,char,"(4, 7)",clean_and_stem_text,Yes (n=232),rbf,10.0
SVR,0.707332658419424,0.015521167079975412,char,"(4, 9)",N/A,N/A,rbf,10.0
SVR,0.707332658419424,0.015521167079975412,char,"(4, 9)",N/A,Yes (n=232),rbf,10.0
SVR,0.7077198412537473,0.018119674257943044,char,"(4, 9)",clean_and_stem_text,N/A,rbf,10.0
SVR,0.7077198412537473,0.018119674257943044,char,"(4, 9)",clean_and_stem_text,Yes (n=232),rbf,10.0
SVR,0.6935466313429213,0.016515080478687584,char,"(5, 12)",N/A,N/A,rbf,10.0
SVR,0.6935466313429213,0.016515080478687584,char,"(5, 12)",N/A,Yes (n=232),rbf,10.0
SVR,0.6934618567341231,0.01905725491840934,char,"(5, 12)",clean_and_stem_text,N/A,rbf,10.0
SVR,0.6934618567341231,0.01905725491840934,char,"(5, 12)",clean_and_stem_text,Yes (n=232),rbf,10.0
SVR,0.6911763656988766,0.01576943236817563,char,"(1, 5)",N/A,N/A,linear,10.0
SVR,0.6911763656988766,0.01576943236817563,char,"(1, 5)",N/A,Yes (n=232),linear,10.0
SVR,0.6936062845158399,0.012449786786658744,char,"(1, 5)",clean_and_stem_text,N/A,linear,10.0
SVR,0.6936062845158399,0.012449786786658744,char,"(1, 5)",clean_and_stem_text,Yes (n=232),linear,10.0
SVR,0.6932506619819683,0.016375520305142426,char,"(2, 6)",N/A,N/A,linear,10.0
SVR,0.6932506619819683,0.016375520305142426,char,"(2, 6)",N/A,Yes (n=232),linear,10.0
SVR,0.6947864588510451,0.01249396924752021,char,"(2, 6)",clean_and_stem_text,N/A,linear,10.0
SVR,0.6947864588510451,0.01249396924752021,char,"(2, 6)",clean_and_stem_text,Yes (n=232),linear,10.0
SVR,0.6939971932490898,0.0186493698674107,char,"(4, 7)",N/A,N/A,linear,10.0
SVR,0.6939971932490898,0.0186493698674107,char,"(4, 7)",N/A,Yes (n=232),linear,10.0
SVR,0.6965316913814065,0.014897516527392173,char,"(4, 7)",clean_and_stem_text,N/A,linear,10.0
SVR,0.6965316913814065,0.014897516527392173,char,"(4, 7)",clean_and_stem_text,Yes (n=232),linear,10.0
SVR,0.699995510577166,0.01779974631523518,char,"(4, 9)",N/A,N/A,linear,10.0
SVR,0.699995510577166,0.01779974631523518,char,"(4, 9)",N/A,Yes (n=232),linear,10.0
SVR,0.7025341219859833,0.01610857414909299,char,"(4, 9)",clean_and_stem_text,N/A,linear,10.0
SVR,0.7025341219859833,0.01610857414909299,char,"(4, 9)",clean_and_stem_text,Yes (n=232),linear,10.0
SVR,0.6996685727018441,0.017603643764421684,char,"(5, 12)",N/A,N/A,linear,10.0
SVR,0.6996685727018441,0.017603643764421684,char,"(5, 12)",N/A,Yes (n=232),linear,10.0
SVR,0.7025575512292266,0.01911754943193334,char,"(5, 12)",clean_and_stem_text,N/A,linear,10.0
SVR,0.7025575512292266,0.01911754943193334,char,"(5, 12)",clean_and_stem_text,Yes (n=232),linear,10.0
SVR,0.24064570486939446,0.020066918060482268,char,"(1, 5)",N/A,N/A,rbf,0.1
SVR,0.24064570486939446,0.020066918060482268,char,"(1, 5)",N/A,Yes (n=232),rbf,0.1
SVR,0.24428702337392888,0.02002825477634576,char,"(1, 5)",clean_and_stem_text,N/A,rbf,0.1
SVR,0.24428702337392888,0.02002825477634576,char,"(1, 5)",clean_and_stem_text,Yes (n=232),rbf,0.1
SVR,0.20129920720148958,0.019762114149037384,char,"(2, 6)",N/A,N/A,rbf,0.1
SVR,0.20129920720148958,0.019762114149037384,char,"(2, 6)",N/A,Yes (n=232),rbf,0.1
SVR,0.2042374595350181,0.020227870493387545,char,"(2, 6)",clean_and_stem_text,N/A,rbf,0.1
SVR,0.2042374595350181,0.020227870493387545,char,"(2, 6)",clean_and_stem_text,Yes (n=232),rbf,0.1
SVR,0.15379587964021624,0.0193966690462561,char,"(4, 7)",N/A,N/A,rbf,0.1
SVR,0.15379587964021624,0.0193966690462561,char,"(4, 7)",N/A,Yes (n=232),rbf,0.1
SVR,0.15642596748420273,0.01920943756601515,char,"(4, 7)",clean_and_stem_text,N/A,rbf,0.1
SVR,0.15642596748420273,0.01920943756601515,char,"(4, 7)",clean_and_stem_text,Yes (n=232),rbf,0.1
SVR,0.12885221227482246,0.01890013387387249,char,"(4, 9)",N/A,N/A,rbf,0.1
SVR,0.12885221227482246,0.01890013387387249,char,"(4, 9)",N/A,Yes (n=232),rbf,0.1
SVR,0.13112323848192264,0.01856869367284167,char,"(4, 9)",clean_and_stem_text,N/A,rbf,0.1
SVR,0.13112323848192264,0.01856869367284167,char,"(4, 9)",clean_and_stem_text,Yes (n=232),rbf,0.1
SVR,0.09193952052901977,0.017327015744599116,char,"(5, 12)",N/A,N/A,rbf,0.1
SVR,0.09193952052901977,0.017327015744599116,char,"(5, 12)",N/A,Yes (n=232),rbf,0.1
SVR,0.09424680035886826,0.01702772143895632,char,"(5, 12)",clean_and_stem_text,N/A,rbf,0.1
SVR,0.09424680035886826,0.01702772143895632,char,"(5, 12)",clean_and_stem_text,Yes (n=232),rbf,0.1
SVR,0.46347391151943207,0.019862772912925167,char,"(1, 5)",N/A,N/A,linear,0.1
SVR,0.46347391151943207,0.019862772912925167,char,"(1, 5)",N/A,Yes (n=232),linear,0.1
SVR,0.4696870897979841,0.02131486255379431,char,"(1, 5)",clean_and_stem_text,N/A,linear,0.1
SVR,0.4696870897979841,0.02131486255379431,char,"(1, 5)",clean_and_stem_text,Yes (n=232),linear,0.1
SVR,0.4473765380164775,0.020369186025884636,char,"(2, 6)",N/A,N/A,linear,0.1
SVR,0.4473765380164775,0.020369186025884636,char,"(2, 6)",N/A,Yes (n=232),linear,0.1
SVR,0.45524472228634105,0.022340872190624413,char,"(2, 6)",clean_and_stem_text,N/A,linear,0.1
SVR,0.45524472228634105,0.022340872190624413,char,"(2, 6)",clean_and_stem_text,Yes (n=232),linear,0.1
SVR,0.3876269922068434,0.021149981179003928,char,"(4, 7)",N/A,N/A,linear,0.1
SVR,0.3876269922068434,0.021149981179003928,char,"(4, 7)",N/A,Yes (n=232),linear,0.1
SVR,0.39423872250544684,0.022225904868349147,char,"(4, 7)",clean_and_stem_text,N/A,linear,0.1
SVR,0.39423872250544684,0.022225904868349147,char,"(4, 7)",clean_and_stem_text,Yes (n=232),linear,0.1
SVR,0.345204358862803,0.02254265641957098,char,"(4, 9)",N/A,N/A,linear,0.1
SVR,0.345204358862803,0.02254265641957098,char,"(4, 9)",N/A,Yes (n=232),linear,0.1
SVR,0.34776845465614226,0.023065257201241578,char,"(4, 9)",clean_and_stem_text,N/A,linear,0.1
SVR,0.34776845465614226,0.023065257201241578,char,"(4, 9)",clean_and_stem_text,Yes (n=232),linear,0.1
SVR,0.26979404426335957,0.022736594969004802,char,"(5, 12)",N/A,N/A,linear,0.1
SVR,0.26979404426335957,0.022736594969004802,char,"(5, 12)",N/A,Yes (n=232),linear,0.1
SVR,0.2716346924007946,0.022792181529848708,char,"(5, 12)",clean_and_stem_text,N/A,linear,0.1
SVR,0.2716346924007946,0.022792181529848708,char,"(5, 12)",clean_and_stem_text,Yes (n=232),linear,0.1
SVR,-0.013568814815850283,0.00847949267144397,char,"(1, 5)",N/A,N/A,rbf,0.001
SVR,-0.013568814815850283,0.00847949267144397,char,"(1, 5)",N/A,Yes (n=232),rbf,0.001
SVR,-0.01355531499457907,0.008471213376252019,char,"(1, 5)",clean_and_stem_text,N/A,rbf,0.001
SVR,-0.01355531499457907,0.008471213376252019,char,"(1, 5)",clean_and_stem_text,Yes (n=232),rbf,0.001
SVR,-0.014097045546495823,0.008418655119890145,char,"(2, 6)",N/A,N/A,rbf,0.001
SVR,-0.014097045546495823,0.008418655119890145,char,"(2, 6)",N/A,Yes (n=232),rbf,0.001
SVR,-0.014084199780814521,0.008412093723130723,char,"(2, 6)",clean_and_stem_text,N/A,rbf,0.001
SVR,-0.014084199780814521,0.008412093723130723,char,"(2, 6)",clean_and_stem_text,Yes (n=232),rbf,0.001
SVR,-0.01470251059374772,0.008358093354950273,char,"(4, 7)",N/A,N/A,rbf,0.001
SVR,-0.01470251059374772,0.008358093354950273,char,"(4, 7)",N/A,Yes (n=232),rbf,0.001
SVR,-0.014678123288996736,0.008344597693449507,char,"(4, 7)",clean_and_stem_text,N/A,rbf,0.001
SVR,-0.014678123288996736,0.008344597693449507,char,"(4, 7)",clean_and_stem_text,Yes (n=232),rbf,0.001
SVR,-0.015010330388167481,0.008323772947752531,char,"(4, 9)",N/A,N/A,rbf,0.001
SVR,-0.015010330388167481,0.008323772947752531,char,"(4, 9)",N/A,Yes (n=232),rbf,0.001
SVR,-0.014986307848602687,0.008311673885229796,char,"(4, 9)",clean_and_stem_text,N/A,rbf,0.001
SVR,-0.014986307848602687,0.008311673885229796,char,"(4, 9)",clean_and_stem_text,Yes (n=232),rbf,0.001
SVR,-0.01544675135020066,0.008277602686467912,char,"(5, 12)",N/A,N/A,rbf,0.001
SVR,-0.01544675135020066,0.008277602686467912,char,"(5, 12)",N/A,Yes (n=232),rbf,0.001
SVR,-0.015418785744247644,0.008267069954635999,char,"(5, 12)",clean_and_stem_text,N/A,rbf,0.001
SVR,-0.015418785744247644,0.008267069954635999,char,"(5, 12)",clean_and_stem_text,Yes (n=232),rbf,0.001
SVR,-0.008875222179124754,0.008974339850127867,char,"(1, 5)",N/A,N/A,linear,0.001
SVR,-0.008875222179124754,0.008974339850127867,char,"(1, 5)",N/A,Yes (n=232),linear,0.001
SVR,-0.008943259606520492,0.008963727699055572,char,"(1, 5)",clean_and_stem_text,N/A,linear,0.001
SVR,-0.008943259606520492,0.008963727699055572,char,"(1, 5)",clean_and_stem_text,Yes (n=232),linear,0.001
SVR,-0.00931975376601284,0.008939323161141701,char,"(2, 6)",N/A,N/A,linear,0.001
SVR,-0.00931975376601284,0.008939323161141701,char,"(2, 6)",N/A,Yes (n=232),linear,0.001
SVR,-0.00935263026675066,0.008919635612930688,char,"(2, 6)",clean_and_stem_text,N/A,linear,0.001
SVR,-0.00935263026675066,0.008919635612930688,char,"(2, 6)",clean_and_stem_text,Yes (n=232),linear,0.001
SVR,-0.01081276399060871,0.008803554083894254,char,"(4, 7)",N/A,N/A,linear,0.001
SVR,-0.01081276399060871,0.008803554083894254,char,"(4, 7)",N/A,Yes (n=232),linear,0.001
SVR,-0.010812699628104406,0.00874989166624963,char,"(4, 7)",clean_and_stem_text,N/A,linear,0.001
SVR,-0.010812699628104406,0.00874989166624963,char,"(4, 7)",clean_and_stem_text,Yes (n=232),linear,0.001
SVR,-0.01169244278652688,0.008695668436128304,char,"(4, 9)",N/A,N/A,linear,0.001
SVR,-0.01169244278652688,0.008695668436128304,char,"(4, 9)",N/A,Yes (n=232),linear,0.001
SVR,-0.011706335690196922,0.00865429224414431,char,"(4, 9)",clean_and_stem_text,N/A,linear,0.001
SVR,-0.011706335690196922,0.00865429224414431,char,"(4, 9)",clean_and_stem_text,Yes (n=232),linear,0.001
SVR,-0.013003835017265453,0.00854271543373047,char,"(5, 12)",N/A,N/A,linear,0.001
SVR,-0.013003835017265453,0.00854271543373047,char,"(5, 12)",N/A,Yes (n=232),linear,0.001
SVR,-0.013011632328594591,0.008522637841421087,char,"(5, 12)",clean_and_stem_text,N/A,linear,0.001
SVR,-0.013011632328594591,0.008522637841421087,char,"(5, 12)",clean_and_stem_text,Yes (n=232),linear,0.001
SVR,0.6604826497048941,0.020176100560059626,char_wb,"(2, 6)",N/A,N/A,rbf,1.0
SVR,0.6604826497048941,0.020176100560059626,char_wb,"(2, 6)",N/A,Yes (n=232),rbf,1.0
SVR,0.6568442044530464,0.0216262300883395,char_wb,"(2, 6)",clean_and_stem_text,N/A,rbf,1.0
SVR,0.6568442044530464,0.0216262300883395,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),rbf,1.0
SVR,0.6292980598552897,0.02324704590898028,char_wb,"(4, 9)",N/A,N/A,rbf,1.0
SVR,0.6292980598552897,0.02324704590898028,char_wb,"(4, 9)",N/A,Yes (n=232),rbf,1.0
SVR,0.6329741438948989,0.023421404596228032,char_wb,"(4, 9)",clean_and_stem_text,N/A,rbf,1.0
SVR,0.6329741438948989,0.023421404596228032,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),rbf,1.0
SVR,0.6939689823532471,0.014504722902665303,char_wb,"(2, 6)",N/A,N/A,linear,1.0
SVR,0.6939689823532471,0.014504722902665303,char_wb,"(2, 6)",N/A,Yes (n=232),linear,1.0
SVR,0.678114008925076,0.017101283524563794,char_wb,"(2, 6)",clean_and_stem_text,N/A,linear,1.0
SVR,0.678114008925076,0.017101283524563794,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),linear,1.0
SVR,0.6728739843606686,0.018061821336823533,char_wb,"(4, 9)",N/A,N/A,linear,1.0
SVR,0.6728739843606686,0.018061821336823533,char_wb,"(4, 9)",N/A,Yes (n=232),linear,1.0
SVR,0.6639808321901179,0.01763959325534364,char_wb,"(4, 9)",clean_and_stem_text,N/A,linear,1.0
SVR,0.6639808321901179,0.01763959325534364,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),linear,1.0
SVR,0.7144751098094646,0.017433983751691494,char_wb,"(2, 6)",N/A,N/A,rbf,10.0
SVR,0.7144751098094646,0.017433983751691494,char_wb,"(2, 6)",N/A,Yes (n=232),rbf,10.0
SVR,0.7038944590763887,0.019062885024101334,char_wb,"(2, 6)",clean_and_stem_text,N/A,rbf,10.0
SVR,0.7038944590763887,0.019062885024101334,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),rbf,10.0
SVR,0.6929647939887819,0.02093277503739484,char_wb,"(4, 9)",N/A,N/A,rbf,10.0
SVR,0.6929647939887819,0.02093277503739484,char_wb,"(4, 9)",N/A,Yes (n=232),rbf,10.0
SVR,0.6872567695765556,0.02197439006973485,char_wb,"(4, 9)",clean_and_stem_text,N/A,rbf,10.0
SVR,0.6872567695765556,0.02197439006973485,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),rbf,10.0
SVR,0.6645020885918838,0.013091022487383532,char_wb,"(2, 6)",N/A,N/A,linear,10.0
SVR,0.6645020885918838,0.013091022487383532,char_wb,"(2, 6)",N/A,Yes (n=232),linear,10.0
SVR,0.6459196523448381,0.01543665170132796,char_wb,"(2, 6)",clean_and_stem_text,N/A,linear,10.0
SVR,0.6459196523448381,0.01543665170132796,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),linear,10.0
SVR,0.6476655692254015,0.01156375134665313,char_wb,"(4, 9)",N/A,N/A,linear,10.0
SVR,0.6476655692254015,0.01156375134665313,char_wb,"(4, 9)",N/A,Yes (n=232),linear,10.0
SVR,0.6274929746026274,0.017123968821336502,char_wb,"(4, 9)",clean_and_stem_text,N/A,linear,10.0
SVR,0.6274929746026274,0.017123968821336502,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),linear,10.0
SVR,0.2710491581250901,0.02149014758230041,char_wb,"(2, 6)",N/A,N/A,rbf,0.1
SVR,0.2710491581250901,0.02149014758230041,char_wb,"(2, 6)",N/A,Yes (n=232),rbf,0.1
SVR,0.3107696752848982,0.022642312415599636,char_wb,"(2, 6)",clean_and_stem_text,N/A,rbf,0.1
SVR,0.3107696752848982,0.022642312415599636,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),rbf,0.1
SVR,0.2316438777348362,0.022436266459257635,char_wb,"(4, 9)",N/A,N/A,rbf,0.1
SVR,0.2316438777348362,0.022436266459257635,char_wb,"(4, 9)",N/A,Yes (n=232),rbf,0.1
SVR,0.28559993779189086,0.02364249220401744,char_wb,"(4, 9)",clean_and_stem_text,N/A,rbf,0.1
SVR,0.28559993779189086,0.02364249220401744,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),rbf,0.1
SVR,0.5088068110985712,0.02096019394255525,char_wb,"(2, 6)",N/A,N/A,linear,0.1
SVR,0.5088068110985712,0.02096019394255525,char_wb,"(2, 6)",N/A,Yes (n=232),linear,0.1
SVR,0.5231719162390676,0.022260630942037944,char_wb,"(2, 6)",clean_and_stem_text,N/A,linear,0.1
SVR,0.5231719162390676,0.022260630942037944,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),linear,0.1
SVR,0.4602587425385595,0.023239685189276233,char_wb,"(4, 9)",N/A,N/A,linear,0.1
SVR,0.4602587425385595,0.023239685189276233,char_wb,"(4, 9)",N/A,Yes (n=232),linear,0.1
SVR,0.49540350947646566,0.02186526035886969,char_wb,"(4, 9)",clean_and_stem_text,N/A,linear,0.1
SVR,0.49540350947646566,0.02186526035886969,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),linear,0.1
SVR,-0.01306578496790376,0.008557812649581761,char_wb,"(2, 6)",N/A,N/A,rbf,0.001
SVR,-0.01306578496790376,0.008557812649581761,char_wb,"(2, 6)",N/A,Yes (n=232),rbf,0.001
SVR,-0.01239641612665654,0.008666033606342854,char_wb,"(2, 6)",clean_and_stem_text,N/A,rbf,0.001
SVR,-0.01239641612665654,0.008666033606342854,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),rbf,0.001
SVR,-0.01354014455655086,0.008514722480721071,char_wb,"(4, 9)",N/A,N/A,rbf,0.001
SVR,-0.01354014455655086,0.008514722480721071,char_wb,"(4, 9)",N/A,Yes (n=232),rbf,0.001
SVR,-0.012620945922947846,0.008642542478239599,char_wb,"(4, 9)",clean_and_stem_text,N/A,rbf,0.001
SVR,-0.012620945922947846,0.008642542478239599,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),rbf,0.001
SVR,-0.007035405902811642,0.00929887282496055,char_wb,"(2, 6)",N/A,N/A,linear,0.001
SVR,-0.007035405902811642,0.00929887282496055,char_wb,"(2, 6)",N/A,Yes (n=232),linear,0.001
SVR,-0.005879928757753538,0.009493094327908451,char_wb,"(2, 6)",clean_and_stem_text,N/A,linear,0.001
SVR,-0.005879928757753538,0.009493094327908451,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),linear,0.001
SVR,-0.007979431404108195,0.009238680502841495,char_wb,"(4, 9)",N/A,N/A,linear,0.001
SVR,-0.007979431404108195,0.009238680502841495,char_wb,"(4, 9)",N/A,Yes (n=232),linear,0.001
SVR,-0.006141862417213084,0.009474565071056174,char_wb,"(4, 9)",clean_and_stem_text,N/A,linear,0.001
SVR,-0.006141862417213084,0.009474565071056174,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),linear,0.001
