estimator,r2_performance_mean,r2_performance_std,vect__analyzer,vect__ngram_range,vect__preprocessor,vect__stop_words,svr__kernel,svr__C
SVR,0.09389781358630059,0.03241571565475359,char,"(4, 9)",N/A,N/A,linear,0.1
SVR,0.09389781358630059,0.03241571565475359,char,"(4, 9)",N/A,Yes (n=232),linear,0.1
SVR,0.10211394936045966,0.03178516336500261,char,"(4, 9)",clean_and_stem_text,N/A,linear,0.1
SVR,0.10211394936045966,0.03178516336500261,char,"(4, 9)",clean_and_stem_text,Yes (n=232),linear,0.1
SVR,0.0456289117761431,0.04004053624707566,char,"(5, 12)",N/A,N/A,linear,0.1
SVR,0.0456289117761431,0.04004053624707566,char,"(5, 12)",N/A,Yes (n=232),linear,0.1
SVR,0.054090539758145394,0.03975642521071006,char,"(5, 12)",clean_and_stem_text,N/A,linear,0.1
SVR,0.054090539758145394,0.03975642521071006,char,"(5, 12)",clean_and_stem_text,Yes (n=232),linear,0.1
SVR,-0.1874379277551062,0.043085192551652086,char,"(1, 5)",N/A,N/A,rbf,0.001
SVR,-0.1874379277551062,0.043085192551652086,char,"(1, 5)",N/A,Yes (n=232),rbf,0.001
SVR,-0.18715219589543625,0.04309620598043151,char,"(1, 5)",clean_and_stem_text,N/A,rbf,0.001
SVR,-0.18715219589543625,0.04309620598043151,char,"(1, 5)",clean_and_stem_text,Yes (n=232),rbf,0.001
SVR,-0.18798332282244168,0.04307914461800535,char,"(2, 6)",N/A,N/A,rbf,0.001
SVR,-0.18798332282244168,0.04307914461800535,char,"(2, 6)",N/A,Yes (n=232),rbf,0.001
SVR,-0.1877726382582971,0.043097671422185464,char,"(2, 6)",clean_and_stem_text,N/A,rbf,0.001
SVR,-0.1877726382582971,0.043097671422185464,char,"(2, 6)",clean_and_stem_text,Yes (n=232),rbf,0.001
SVR,-0.18846379410745123,0.04305908975773241,char,"(4, 7)",N/A,N/A,rbf,0.001
SVR,-0.18846379410745123,0.04305908975773241,char,"(4, 7)",N/A,Yes (n=232),rbf,0.001
SVR,-0.18833226906682196,0.043071737161274236,char,"(4, 7)",clean_and_stem_text,N/A,rbf,0.001
SVR,-0.18833226906682196,0.043071737161274236,char,"(4, 7)",clean_and_stem_text,Yes (n=232),rbf,0.001
SVR,-0.1887110385620924,0.04300676145353029,char,"(4, 9)",N/A,N/A,rbf,0.001
SVR,-0.1887110385620924,0.04300676145353029,char,"(4, 9)",N/A,Yes (n=232),rbf,0.001
SVR,-0.1886222074120282,0.0430510675894157,char,"(4, 9)",clean_and_stem_text,N/A,rbf,0.001
SVR,-0.1886222074120282,0.0430510675894157,char,"(4, 9)",clean_and_stem_text,Yes (n=232),rbf,0.001
SVR,-0.18905107874694999,0.04300559557930972,char,"(5, 12)",N/A,N/A,rbf,0.001
SVR,-0.18905107874694999,0.04300559557930972,char,"(5, 12)",N/A,Yes (n=232),rbf,0.001
SVR,-0.18895110245913305,0.043019792672982365,char,"(5, 12)",clean_and_stem_text,N/A,rbf,0.001
SVR,-0.18895110245913305,0.043019792672982365,char,"(5, 12)",clean_and_stem_text,Yes (n=232),rbf,0.001
SVR,-0.18359498125487436,0.04331226475220528,char,"(1, 5)",N/A,N/A,linear,0.001
SVR,-0.18359498125487436,0.04331226475220528,char,"(1, 5)",N/A,Yes (n=232),linear,0.001
SVR,-0.18299548750369582,0.04332803600784215,char,"(1, 5)",clean_and_stem_text,N/A,linear,0.001
SVR,-0.18299548750369582,0.04332803600784215,char,"(1, 5)",clean_and_stem_text,Yes (n=232),linear,0.001
SVR,-0.18379487879118012,0.043354636508479295,char,"(2, 6)",N/A,N/A,linear,0.001
SVR,-0.18379487879118012,0.043354636508479295,char,"(2, 6)",N/A,Yes (n=232),linear,0.001
SVR,-0.18317410906920134,0.04338067244706152,char,"(2, 6)",clean_and_stem_text,N/A,linear,0.001
SVR,-0.18317410906920134,0.04338067244706152,char,"(2, 6)",clean_and_stem_text,Yes (n=232),linear,0.001
SVR,-0.18505536618173685,0.04330537365622793,char,"(4, 7)",N/A,N/A,linear,0.001
SVR,-0.18505536618173685,0.04330537365622793,char,"(4, 7)",N/A,Yes (n=232),linear,0.001
SVR,-0.18463527881528147,0.043332465366345066,char,"(4, 7)",clean_and_stem_text,N/A,linear,0.001
SVR,-0.18463527881528147,0.043332465366345066,char,"(4, 7)",clean_and_stem_text,Yes (n=232),linear,0.001
SVR,-0.18591719655458588,0.04323780845705921,char,"(4, 9)",N/A,N/A,linear,0.001
SVR,-0.18591719655458588,0.04323780845705921,char,"(4, 9)",N/A,Yes (n=232),linear,0.001
SVR,-0.18558165405985752,0.043278521604574315,char,"(4, 9)",clean_and_stem_text,N/A,linear,0.001
SVR,-0.18558165405985752,0.043278521604574315,char,"(4, 9)",clean_and_stem_text,Yes (n=232),linear,0.001
SVR,-0.18709700918494584,0.043169586427804725,char,"(5, 12)",N/A,N/A,linear,0.001
SVR,-0.18709700918494584,0.043169586427804725,char,"(5, 12)",N/A,Yes (n=232),linear,0.001
SVR,-0.18681096026709784,0.04322590427247266,char,"(5, 12)",clean_and_stem_text,N/A,linear,0.001
SVR,-0.18681096026709784,0.04322590427247266,char,"(5, 12)",clean_and_stem_text,Yes (n=232),linear,0.001
SVR,0.4158477987013728,0.015934237309761446,char_wb,"(2, 6)",N/A,N/A,rbf,1.0
SVR,0.4158477987013728,0.015934237309761446,char_wb,"(2, 6)",N/A,Yes (n=232),rbf,1.0
SVR,0.4262270876740232,0.01631456211046271,char_wb,"(2, 6)",clean_and_stem_text,N/A,rbf,1.0
SVR,0.4262270876740232,0.01631456211046271,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),rbf,1.0
SVR,0.390445601122164,0.011438276073904902,char_wb,"(4, 9)",N/A,N/A,rbf,1.0
SVR,0.390445601122164,0.011438276073904902,char_wb,"(4, 9)",N/A,Yes (n=232),rbf,1.0
SVR,0.40485285254982684,0.012193293608772448,char_wb,"(4, 9)",clean_and_stem_text,N/A,rbf,1.0
SVR,0.40485285254982684,0.012193293608772448,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),rbf,1.0
SVR,0.4620539567853699,0.025847725495418267,char_wb,"(2, 6)",N/A,N/A,linear,1.0
SVR,0.4620539567853699,0.025847725495418267,char_wb,"(2, 6)",N/A,Yes (n=232),linear,1.0
SVR,0.45775450188491007,0.026266031119303708,char_wb,"(2, 6)",clean_and_stem_text,N/A,linear,1.0
SVR,0.45775450188491007,0.026266031119303708,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),linear,1.0
SVR,0.46080931714291495,0.02217842865483147,char_wb,"(4, 9)",N/A,N/A,linear,1.0
SVR,0.46080931714291495,0.02217842865483147,char_wb,"(4, 9)",N/A,Yes (n=232),linear,1.0
SVR,0.4559936590641339,0.02473354486260672,char_wb,"(4, 9)",clean_and_stem_text,N/A,linear,1.0
SVR,0.4559936590641339,0.02473354486260672,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),linear,1.0
SVR,0.487902828099079,0.02267832708420773,char_wb,"(2, 6)",N/A,N/A,rbf,10.0
SVR,0.487902828099079,0.02267832708420773,char_wb,"(2, 6)",N/A,Yes (n=232),rbf,10.0
SVR,0.4845511741099367,0.025881592865598765,char_wb,"(2, 6)",clean_and_stem_text,N/A,rbf,10.0
SVR,0.4845511741099367,0.025881592865598765,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),rbf,10.0
SVR,0.48054392453208095,0.018462127493673423,char_wb,"(4, 9)",N/A,N/A,rbf,10.0
SVR,0.48054392453208095,0.018462127493673423,char_wb,"(4, 9)",N/A,Yes (n=232),rbf,10.0
SVR,0.4789074342567991,0.025897435009661858,char_wb,"(4, 9)",clean_and_stem_text,N/A,rbf,10.0
SVR,0.4789074342567991,0.025897435009661858,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),rbf,10.0
SVR,0.3864945362236675,0.032443267821088986,char_wb,"(2, 6)",N/A,N/A,linear,10.0
SVR,0.3864945362236675,0.032443267821088986,char_wb,"(2, 6)",N/A,Yes (n=232),linear,10.0
SVR,0.3445967469025152,0.04053284106306496,char_wb,"(2, 6)",clean_and_stem_text,N/A,linear,10.0
SVR,0.3445967469025152,0.04053284106306496,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),linear,10.0
SVR,0.4037553697718361,0.03236188548624201,char_wb,"(4, 9)",N/A,N/A,linear,10.0
SVR,0.4037553697718361,0.03236188548624201,char_wb,"(4, 9)",N/A,Yes (n=232),linear,10.0
SVR,0.34351146373286323,0.05089998594500646,char_wb,"(4, 9)",clean_and_stem_text,N/A,linear,10.0
SVR,0.34351146373286323,0.05089998594500646,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),linear,10.0
SVR,0.04553976530716299,0.038382673600493245,char_wb,"(2, 6)",N/A,N/A,rbf,0.1
SVR,0.04553976530716299,0.038382673600493245,char_wb,"(2, 6)",N/A,Yes (n=232),rbf,0.1
SVR,0.07215582230661428,0.035023295423260686,char_wb,"(2, 6)",clean_and_stem_text,N/A,rbf,0.1
SVR,0.07215582230661428,0.035023295423260686,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),rbf,0.1
SVR,0.0147912153370505,0.04314877976125702,char_wb,"(4, 9)",N/A,N/A,rbf,0.1
SVR,0.0147912153370505,0.04314877976125702,char_wb,"(4, 9)",N/A,Yes (n=232),rbf,0.1
SVR,0.048693645536509234,0.037891234699167824,char_wb,"(4, 9)",clean_and_stem_text,N/A,rbf,0.1
SVR,0.048693645536509234,0.037891234699167824,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),rbf,0.1
SVR,0.20859931482874772,0.0236001769275588,char_wb,"(2, 6)",N/A,N/A,linear,0.1
SVR,0.20859931482874772,0.0236001769275588,char_wb,"(2, 6)",N/A,Yes (n=232),linear,0.1
SVR,0.2352438268999601,0.023621807022348368,char_wb,"(2, 6)",clean_and_stem_text,N/A,linear,0.1
SVR,0.2352438268999601,0.023621807022348368,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),linear,0.1
SVR,0.18479573020396467,0.023598789170537024,char_wb,"(4, 9)",N/A,N/A,linear,0.1
SVR,0.18479573020396467,0.023598789170537024,char_wb,"(4, 9)",N/A,Yes (n=232),linear,0.1
SVR,0.2180842290426373,0.02457311199502591,char_wb,"(4, 9)",clean_and_stem_text,N/A,linear,0.1
SVR,0.2180842290426373,0.02457311199502591,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),linear,0.1
SVR,-0.18706297641433092,0.04314432822016257,char_wb,"(2, 6)",N/A,N/A,rbf,0.001
SVR,-0.18706297641433092,0.04314432822016257,char_wb,"(2, 6)",N/A,Yes (n=232),rbf,0.001
SVR,-0.18639803782678238,0.04317193105193785,char_wb,"(2, 6)",clean_and_stem_text,N/A,rbf,0.001
SVR,-0.18639803782678238,0.04317193105193785,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),rbf,0.001
SVR,-0.1876071301754259,0.043128361186249665,char_wb,"(4, 9)",N/A,N/A,rbf,0.001
SVR,-0.1876071301754259,0.043128361186249665,char_wb,"(4, 9)",N/A,Yes (n=232),rbf,0.001
SVR,-0.1868814804425476,0.04319110229798955,char_wb,"(4, 9)",clean_and_stem_text,N/A,rbf,0.001
SVR,-0.1868814804425476,0.04319110229798955,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),rbf,0.001
SVR,-0.1814332590579184,0.0434601689932402,char_wb,"(2, 6)",N/A,N/A,linear,0.001
SVR,-0.1814332590579184,0.0434601689932402,char_wb,"(2, 6)",N/A,Yes (n=232),linear,0.001
SVR,-0.17988997602052598,0.04357685951947377,char_wb,"(2, 6)",clean_and_stem_text,N/A,linear,0.001
SVR,-0.17988997602052598,0.04357685951947377,char_wb,"(2, 6)",clean_and_stem_text,Yes (n=232),linear,0.001
SVR,-0.18252432795335372,0.043475450945811234,char_wb,"(4, 9)",N/A,N/A,linear,0.001
SVR,-0.18252432795335372,0.043475450945811234,char_wb,"(4, 9)",N/A,Yes (n=232),linear,0.001
SVR,-0.1805107064225103,0.04360778572698072,char_wb,"(4, 9)",clean_and_stem_text,N/A,linear,0.001
SVR,-0.1805107064225103,0.04360778572698072,char_wb,"(4, 9)",clean_and_stem_text,Yes (n=232),linear,0.001
