estimator,r2_performance_mean,r2_performance_std,vect__analyzer,vect__ngram_range,vect__preprocessor,sgd__loss,sgd__penalty,sgd__alpha
SGDRegression,-0.29943971079006004,0.013216399228312711,char_wb,"(2, 6)",N/A,huber,l1,1e-06
SGDRegression,-0.28843821881099235,0.013080234496010876,char_wb,"(2, 6)",clean_and_stem_text,huber,l1,1e-06
SGDRegression,-0.31111741793409464,0.013403367441879867,char_wb,"(3, 7)",N/A,huber,l1,1e-06
SGDRegression,-0.30059458835208985,0.01318676126973511,char_wb,"(3, 7)",clean_and_stem_text,huber,l1,1e-06
SGDRegression,-0.3185451679745696,0.013513347730552098,char_wb,"(4, 9)",N/A,huber,l1,1e-06
SGDRegression,-0.30758036188614923,0.01327093580994418,char_wb,"(4, 9)",clean_and_stem_text,huber,l1,1e-06
SGDRegression,-0.2567826329030748,0.016007089045236855,char,"(1, 3)",N/A,huber,l2,1e-06
SGDRegression,-0.24762560573047326,0.013059613597558643,char,"(1, 3)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.2886181906924835,0.013107302420600781,char,"(1, 5)",N/A,huber,l2,1e-06
SGDRegression,-0.2862852871962598,0.0130551093980921,char,"(1, 5)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.3138337118444541,0.013316295426826778,char,"(1, 9)",N/A,huber,l2,1e-06
SGDRegression,-0.31293352514103173,0.013268554727138235,char,"(1, 9)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.31298027657269445,0.013330990929147772,char,"(2, 6)",N/A,huber,l2,1e-06
SGDRegression,-0.31153537180039825,0.013243721065437227,char,"(2, 6)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.3241874127087437,0.013486519696081853,char,"(3, 7)",N/A,huber,l2,1e-06
SGDRegression,-0.32335783103598925,0.013455709094324265,char,"(3, 7)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.33285605891817854,0.013604427843634444,char,"(4, 9)",N/A,huber,l2,1e-06
SGDRegression,-0.33251357633914347,0.013574258972541452,char,"(4, 9)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.24967237027572184,0.013345166731052202,char_wb,"(1, 3)",N/A,huber,l2,1e-06
SGDRegression,-0.23366335363856056,0.01540240657253339,char_wb,"(1, 3)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.26586739188890335,0.013989815214089735,char_wb,"(1, 5)",N/A,huber,l2,1e-06
SGDRegression,-0.24364328287346027,0.013092914702757915,char_wb,"(1, 5)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.28021560378307553,0.013054626757348831,char_wb,"(1, 9)",N/A,huber,l2,1e-06
SGDRegression,-0.2543934301881285,0.012838545705606936,char_wb,"(1, 9)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.2990961221821875,0.013199225542990245,char_wb,"(2, 6)",N/A,huber,l2,1e-06
SGDRegression,-0.2882579094724541,0.013072810066874831,char_wb,"(2, 6)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.31085392024839703,0.013344308715772564,char_wb,"(3, 7)",N/A,huber,l2,1e-06
SGDRegression,-0.3003364567103628,0.013202664168302361,char_wb,"(3, 7)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.3182966762248561,0.013459073599436683,char_wb,"(4, 9)",N/A,huber,l2,1e-06
SGDRegression,-0.30728845087763745,0.013231229805492167,char_wb,"(4, 9)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,0.5259561144735352,0.01327897304578272,char,"(1, 3)",N/A,squared_loss,l1,1e-06
SGDRegression,0.5172911905000468,0.013965732922568707,char,"(1, 3)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.5293397431601203,0.012974689869042455,char,"(1, 5)",N/A,squared_loss,l1,1e-06
SGDRegression,0.5267155446696624,0.014192486545673386,char,"(1, 5)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.5243862212168656,0.012629876328249792,char,"(1, 9)",N/A,squared_loss,l1,1e-06
SGDRegression,0.521747807540622,0.012721367371530973,char,"(1, 9)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.5303178973328271,0.012506125502595772,char,"(2, 6)",N/A,squared_loss,l1,1e-06
SGDRegression,0.5285030018463004,0.013800810368675592,char,"(2, 6)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.5263760757049825,0.012580010985927216,char,"(3, 7)",N/A,squared_loss,l1,1e-06
SGDRegression,0.5259830876000053,0.0132228216364582,char,"(3, 7)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.5179183582502532,0.012555420582169158,char,"(4, 9)",N/A,squared_loss,l1,1e-06
SGDRegression,0.5167713514921541,0.011909737948283323,char,"(4, 9)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.52200486869436,0.012351933610210683,char_wb,"(1, 3)",N/A,squared_loss,l1,1e-06
SGDRegression,0.4980418791060647,0.013086085378094213,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.5251733698750659,0.012356033245860128,char_wb,"(1, 5)",N/A,squared_loss,l1,1e-06
SGDRegression,0.5059182407402565,0.012639420215857743,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.5194497671442421,0.012862559081590308,char_wb,"(1, 9)",N/A,squared_loss,l1,1e-06
SGDRegression,0.502519716963631,0.014101665660018305,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.5263707250979126,0.011774347141620768,char_wb,"(2, 6)",N/A,squared_loss,l1,1e-06
SGDRegression,0.5096347916130849,0.012936464426964108,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.5198041880164549,0.011884612593052516,char_wb,"(3, 7)",N/A,squared_loss,l1,1e-06
SGDRegression,0.5042988115218183,0.013016653990127533,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.506178055822711,0.013037169506680931,char_wb,"(4, 9)",N/A,squared_loss,l1,1e-06
SGDRegression,0.49842803526219476,0.014950496664394212,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.5262272590043287,0.013069294162927096,char,"(1, 3)",N/A,squared_loss,l2,1e-06
SGDRegression,0.5170813109963273,0.014028928528740435,char,"(1, 3)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.5296511789251716,0.012906903711416362,char,"(1, 5)",N/A,squared_loss,l2,1e-06
SGDRegression,0.5268123637207904,0.014267367498868309,char,"(1, 5)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.5253564796952185,0.012600718006415644,char,"(1, 9)",N/A,squared_loss,l2,1e-06
SGDRegression,0.5226100210722644,0.012726211605606445,char,"(1, 9)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.5306903270765504,0.012471062447710414,char,"(2, 6)",N/A,squared_loss,l2,1e-06
SGDRegression,0.5288842911477786,0.013818988099184925,char,"(2, 6)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.5269743961407595,0.012568066559149525,char,"(3, 7)",N/A,squared_loss,l2,1e-06
SGDRegression,0.5265201969724176,0.013241154492784209,char,"(3, 7)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.5189961645671858,0.012572350592121953,char,"(4, 9)",N/A,squared_loss,l2,1e-06
SGDRegression,0.5177977028221254,0.011817121314129455,char,"(4, 9)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.5218046794768053,0.012891652885389857,char_wb,"(1, 3)",N/A,squared_loss,l2,1e-06
SGDRegression,0.4979259713863907,0.01256826840417255,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.5255164166877921,0.012166275996231667,char_wb,"(1, 5)",N/A,squared_loss,l2,1e-06
SGDRegression,0.5061309946623439,0.012590746150277698,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.519725998781554,0.012840428997974577,char_wb,"(1, 9)",N/A,squared_loss,l2,1e-06
SGDRegression,0.5027519482186269,0.014218335048800218,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.5267295942012415,0.011775696389632913,char_wb,"(2, 6)",N/A,squared_loss,l2,1e-06
SGDRegression,0.5098330112796845,0.012959130250400349,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.5201705398895261,0.01193444607176695,char_wb,"(3, 7)",N/A,squared_loss,l2,1e-06
SGDRegression,0.5045689548178658,0.012914793496194068,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.5066444858585408,0.012999886268565705,char_wb,"(4, 9)",N/A,squared_loss,l2,1e-06
SGDRegression,0.4986640431174214,0.014934255715355995,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,-0.2603332003266508,0.015128758076654173,char,"(1, 3)",N/A,huber,l1,1e-05
SGDRegression,-0.2510937388813309,0.01625641912319294,char,"(1, 3)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.291245200406649,0.013114843723348243,char,"(1, 5)",N/A,huber,l1,1e-05
SGDRegression,-0.2887343612145813,0.013090081573941138,char,"(1, 5)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.31697560567397687,0.013374373289233575,char,"(1, 9)",N/A,huber,l1,1e-05
SGDRegression,-0.3159380338945391,0.0132963683007743,char,"(1, 9)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.3159130094112378,0.013358583244454117,char,"(2, 6)",N/A,huber,l1,1e-05
SGDRegression,-0.31429118665458344,0.013376280196616226,char,"(2, 6)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.3270866463178812,0.01355212781718017,char,"(3, 7)",N/A,huber,l1,1e-05
SGDRegression,-0.32612847667199285,0.013521743112427775,char,"(3, 7)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.33563002901823025,0.013627054956935418,char,"(4, 9)",N/A,huber,l1,1e-05
SGDRegression,-0.3351452326740086,0.013589387260312965,char,"(4, 9)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.2514261250753184,0.013403472898003145,char_wb,"(1, 3)",N/A,huber,l1,1e-05
SGDRegression,-0.2372664756196631,0.013443139317984253,char_wb,"(1, 3)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.2697431040653596,0.01307462150216429,char_wb,"(1, 5)",N/A,huber,l1,1e-05
SGDRegression,-0.24609248861649968,0.013062860817467816,char_wb,"(1, 5)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.2830978015930323,0.013059299632063103,char_wb,"(1, 9)",N/A,huber,l1,1e-05
SGDRegression,-0.25887964014262904,0.015963789843472978,char_wb,"(1, 9)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.3017735312524379,0.013215422088121044,char_wb,"(2, 6)",N/A,huber,l1,1e-05
SGDRegression,-0.2906215606286896,0.013019706366015035,char_wb,"(2, 6)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.31340681271332743,0.013373974819889414,char_wb,"(3, 7)",N/A,huber,l1,1e-05
SGDRegression,-0.3026362690262672,0.013233327735147515,char_wb,"(3, 7)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.3206768427983115,0.013499270778324125,char_wb,"(4, 9)",N/A,huber,l1,1e-05
SGDRegression,-0.3095053850046655,0.013219492426283801,char_wb,"(4, 9)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.2567725444850374,0.015986769370960503,char,"(1, 3)",N/A,huber,l2,1e-05
SGDRegression,-0.24769812489004267,0.01302932652975619,char,"(1, 3)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.2886141899042517,0.013058329761618043,char,"(1, 5)",N/A,huber,l2,1e-05
SGDRegression,-0.286313261819405,0.01301978967207043,char,"(1, 5)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.31381352594383377,0.013342118548444458,char,"(1, 9)",N/A,huber,l2,1e-05
SGDRegression,-0.3129740684931473,0.013302093334432531,char,"(1, 9)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.31297433717592305,0.013299876580560529,char,"(2, 6)",N/A,huber,l2,1e-05
SGDRegression,-0.3115348051953078,0.013278583651237953,char,"(2, 6)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.324240078235277,0.01350484447410036,char,"(3, 7)",N/A,huber,l2,1e-05
SGDRegression,-0.3233837471996535,0.01343235126434886,char,"(3, 7)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.3328451135873222,0.013618239395362879,char,"(4, 9)",N/A,huber,l2,1e-05
SGDRegression,-0.3325097070850375,0.013568757889840072,char,"(4, 9)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.2497403536452444,0.01348485702364536,char_wb,"(1, 3)",N/A,huber,l2,1e-05
SGDRegression,-0.2336643965835548,0.015357902364799428,char_wb,"(1, 3)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.2658239284009771,0.01407910382465255,char_wb,"(1, 5)",N/A,huber,l2,1e-05
SGDRegression,-0.2437395377135645,0.012985704534123507,char_wb,"(1, 5)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.28022541871990925,0.012990129702583227,char_wb,"(1, 9)",N/A,huber,l2,1e-05
SGDRegression,-0.25437302827972624,0.012853809119641414,char_wb,"(1, 9)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.29910261257587384,0.013226310988719939,char_wb,"(2, 6)",N/A,huber,l2,1e-05
SGDRegression,-0.28825769872478635,0.013033845810722177,char_wb,"(2, 6)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.31084321992926334,0.013342905990044153,char_wb,"(3, 7)",N/A,huber,l2,1e-05
SGDRegression,-0.3004030961955084,0.013164399571861593,char_wb,"(3, 7)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.3182282401589186,0.013472652449173094,char_wb,"(4, 9)",N/A,huber,l2,1e-05
SGDRegression,-0.3073383938189744,0.013229228994583486,char_wb,"(4, 9)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,0.52497568282546,0.013193910757434304,char,"(1, 3)",N/A,squared_loss,l1,1e-05
SGDRegression,0.5163992132460979,0.014014321895289115,char,"(1, 3)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.526349943791123,0.013012085212639458,char,"(1, 5)",N/A,squared_loss,l1,1e-05
SGDRegression,0.5241193362027633,0.014437706972278499,char,"(1, 5)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.51584811779316,0.012875947696518598,char,"(1, 9)",N/A,squared_loss,l1,1e-05
SGDRegression,0.5136225455920809,0.013029080322843157,char,"(1, 9)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.5261464697218133,0.012647999472843358,char,"(2, 6)",N/A,squared_loss,l1,1e-05
SGDRegression,0.5248399333801679,0.014027703361268365,char,"(2, 6)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.5203752043944766,0.012821323998451815,char,"(3, 7)",N/A,squared_loss,l1,1e-05
SGDRegression,0.5207863440689727,0.013380704578256842,char,"(3, 7)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.5083891521453682,0.012876732421798865,char,"(4, 9)",N/A,squared_loss,l1,1e-05
SGDRegression,0.5080067826379111,0.01212007773972902,char,"(4, 9)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.5205885121765716,0.012645499846021155,char_wb,"(1, 3)",N/A,squared_loss,l1,1e-05
SGDRegression,0.4975440370485778,0.01278213010799021,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.5232449422395188,0.01238022547623907,char_wb,"(1, 5)",N/A,squared_loss,l1,1e-05
SGDRegression,0.5042866349528676,0.013104390491733621,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.5159681028929117,0.01305051930036223,char_wb,"(1, 9)",N/A,squared_loss,l1,1e-05
SGDRegression,0.49987772848747325,0.014275715674709833,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.5239933327607698,0.011883746448322411,char_wb,"(2, 6)",N/A,squared_loss,l1,1e-05
SGDRegression,0.5078198556937161,0.013128488553028447,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.5169684872572071,0.012149877748534635,char_wb,"(3, 7)",N/A,squared_loss,l1,1e-05
SGDRegression,0.5021165460921256,0.013279699624559443,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.5024092528548997,0.013259209375044502,char_wb,"(4, 9)",N/A,squared_loss,l1,1e-05
SGDRegression,0.49586356988103236,0.01528063141359398,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.5261426681870418,0.013011641261677809,char,"(1, 3)",N/A,squared_loss,l2,1e-05
SGDRegression,0.5170330042314276,0.014029573520138465,char,"(1, 3)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.5294883370381486,0.012873097136343761,char,"(1, 5)",N/A,squared_loss,l2,1e-05
SGDRegression,0.5267319582120946,0.014237323675328558,char,"(1, 5)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.5251504982558614,0.012487506584485795,char,"(1, 9)",N/A,squared_loss,l2,1e-05
SGDRegression,0.5223680480241423,0.012769428149772579,char,"(1, 9)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.5304733321522838,0.012354792814554169,char,"(2, 6)",N/A,squared_loss,l2,1e-05
SGDRegression,0.5286705599830765,0.013860354219622683,char,"(2, 6)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.526864695142149,0.012551669738475706,char,"(3, 7)",N/A,squared_loss,l2,1e-05
SGDRegression,0.5262572027143069,0.013200183567712333,char,"(3, 7)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.5187034092670195,0.012554186045552829,char,"(4, 9)",N/A,squared_loss,l2,1e-05
SGDRegression,0.5174228565955347,0.011833645549195257,char,"(4, 9)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.5215385180730034,0.012123281968552634,char_wb,"(1, 3)",N/A,squared_loss,l2,1e-05
SGDRegression,0.49774214597333444,0.012383298961460223,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.5251773285974077,0.01226431148169715,char_wb,"(1, 5)",N/A,squared_loss,l2,1e-05
SGDRegression,0.5057129751223812,0.012638591442459463,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.5195183516681499,0.01292844994038793,char_wb,"(1, 9)",N/A,squared_loss,l2,1e-05
SGDRegression,0.5027131498704313,0.014003853784400078,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.5265533723828922,0.011647702129741071,char_wb,"(2, 6)",N/A,squared_loss,l2,1e-05
SGDRegression,0.5097333929696313,0.012970528232955802,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.5200437274432446,0.01191143609495852,char_wb,"(3, 7)",N/A,squared_loss,l2,1e-05
SGDRegression,0.5043802929110577,0.01302258733214675,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.5064245073115023,0.013045207383508206,char_wb,"(4, 9)",N/A,squared_loss,l2,1e-05
SGDRegression,0.49851291190857727,0.014919197917800709,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,-0.27663420158067736,0.013259463973876298,char,"(1, 3)",N/A,huber,l1,0.0001
SGDRegression,-0.27030490332406376,0.013258143967685045,char,"(1, 3)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.30540531178527164,0.01333446444351521,char,"(1, 5)",N/A,huber,l1,0.0001
SGDRegression,-0.3024810688496956,0.013298986741550556,char,"(1, 5)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.32948470980201966,0.013622241989379011,char,"(1, 9)",N/A,huber,l1,0.0001
SGDRegression,-0.32824830270907335,0.013548375649174136,char,"(1, 9)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.3303846336626568,0.013606473628478812,char,"(2, 6)",N/A,huber,l1,0.0001
SGDRegression,-0.3286087810733206,0.013527676661561976,char,"(2, 6)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.33946952596158086,0.013717880275094808,char,"(3, 7)",N/A,huber,l1,0.0001
SGDRegression,-0.33827447572274405,0.013700755628891594,char,"(3, 7)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.34498880130282855,0.013810542737815873,char,"(4, 9)",N/A,huber,l1,0.0001
SGDRegression,-0.3443042004153042,0.013824930811931943,char,"(4, 9)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.26399978930237367,0.013575498961356154,char_wb,"(1, 3)",N/A,huber,l1,0.0001
SGDRegression,-0.2485763212761364,0.013601650423861321,char_wb,"(1, 3)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.2848337781535929,0.01327461148431102,char_wb,"(1, 5)",N/A,huber,l1,0.0001
SGDRegression,-0.26894441691693155,0.013288683262383829,char_wb,"(1, 5)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.2984758384235136,0.013261289352592132,char_wb,"(1, 9)",N/A,huber,l1,0.0001
SGDRegression,-0.28056467075104646,0.013225682532739511,char_wb,"(1, 9)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.3177410069557946,0.01345049506967326,char_wb,"(2, 6)",N/A,huber,l1,0.0001
SGDRegression,-0.306587056712457,0.013310978190954776,char_wb,"(2, 6)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.32784371661502404,0.013569664684455248,char_wb,"(3, 7)",N/A,huber,l1,0.0001
SGDRegression,-0.3172079087634102,0.01341063320846382,char_wb,"(3, 7)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.333238621305103,0.013653038125007136,char_wb,"(4, 9)",N/A,huber,l1,0.0001
SGDRegression,-0.3222523090349865,0.01344372481522526,char_wb,"(4, 9)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.25696391239111077,0.01599325330325508,char,"(1, 3)",N/A,huber,l2,0.0001
SGDRegression,-0.24787097995113708,0.013172536718972602,char,"(1, 3)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.28879745481152186,0.013099194028124091,char,"(1, 5)",N/A,huber,l2,0.0001
SGDRegression,-0.28636524514554146,0.01302083574217325,char,"(1, 5)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.3138915353956507,0.013304044377907782,char,"(1, 9)",N/A,huber,l2,0.0001
SGDRegression,-0.31301812057274203,0.013265728088132004,char,"(1, 9)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.3130824615887997,0.013365167425899735,char,"(2, 6)",N/A,huber,l2,0.0001
SGDRegression,-0.3116384643468873,0.013306603814830049,char,"(2, 6)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.32425312978436266,0.013506526142265555,char,"(3, 7)",N/A,huber,l2,0.0001
SGDRegression,-0.3234547527764677,0.013441449971956386,char,"(3, 7)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.33285250407968153,0.013606424853640735,char,"(4, 9)",N/A,huber,l2,0.0001
SGDRegression,-0.3325333204987857,0.013566440746570456,char,"(4, 9)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.24991672725620542,0.013460162787186968,char_wb,"(1, 3)",N/A,huber,l2,0.0001
SGDRegression,-0.23393326124173694,0.015300024231774737,char_wb,"(1, 3)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.2675077831265614,0.013144025546993949,char_wb,"(1, 5)",N/A,huber,l2,0.0001
SGDRegression,-0.2438919304116831,0.012945084216982447,char_wb,"(1, 5)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.2804138795800048,0.013024930103352938,char_wb,"(1, 9)",N/A,huber,l2,0.0001
SGDRegression,-0.25457264380544325,0.012851826562570874,char_wb,"(1, 9)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.29921295806655274,0.013183576710055694,char_wb,"(2, 6)",N/A,huber,l2,0.0001
SGDRegression,-0.28838412717270834,0.012959828645105233,char_wb,"(2, 6)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.31095094912144206,0.013374308243234205,char_wb,"(3, 7)",N/A,huber,l2,0.0001
SGDRegression,-0.30043584147492064,0.013253537394315201,char_wb,"(3, 7)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.318350966681761,0.013470315884586657,char_wb,"(4, 9)",N/A,huber,l2,0.0001
SGDRegression,-0.3074438505795086,0.013253539079290387,char_wb,"(4, 9)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,0.5172086019453175,0.013572417000679064,char,"(1, 3)",N/A,squared_loss,l1,0.0001
SGDRegression,0.5091122311296703,0.014734395092088952,char,"(1, 3)",clean_and_stem_text,squared_loss,l1,0.0001
SGDRegression,0.5069271999508438,0.01411472566599616,char,"(1, 5)",N/A,squared_loss,l1,0.0001
SGDRegression,0.50577394964264,0.015056882232274185,char,"(1, 5)",clean_and_stem_text,squared_loss,l1,0.0001
SGDRegression,0.4794178865644059,0.014094746851624682,char,"(1, 9)",N/A,squared_loss,l1,0.0001
SGDRegression,0.4779453796841658,0.014039232084408647,char,"(1, 9)",clean_and_stem_text,squared_loss,l1,0.0001
