estimator,r2_performance_mean,r2_performance_std,vect__analyzer,vect__ngram_range,vect__preprocessor,sgd__loss,sgd__penalty,sgd__alpha
SGDRegression,0.6904695495239126,0.01467556908038768,char_wb,"(1, 9)",N/A,squared_loss,l2,1e-06
SGDRegression,0.6766559306732314,0.015083909959586472,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.693695899324249,0.014095822692159534,char_wb,"(2, 6)",N/A,squared_loss,l2,1e-06
SGDRegression,0.6791902344062276,0.014103602299622663,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.697344936202924,0.014904747688151476,char_wb,"(3, 7)",N/A,squared_loss,l2,1e-06
SGDRegression,0.6827779938692402,0.014208245408943204,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.6948108936345511,0.014752151892183471,char_wb,"(4, 9)",N/A,squared_loss,l2,1e-06
SGDRegression,0.6823220785624438,0.013292206769480787,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,-0.14180036962360637,0.04001832594005172,char,"(1, 3)",N/A,huber,l1,1e-05
SGDRegression,-0.1532961373339535,0.03899141362978481,char,"(1, 3)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.595302277261743,0.06995953586643525,char,"(1, 5)",N/A,huber,l1,1e-05
SGDRegression,-0.6017684715602267,0.0706311594971085,char,"(1, 5)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-1.892178672904579,0.10873044691682833,char,"(1, 9)",N/A,huber,l1,1e-05
SGDRegression,-1.9730147811102963,0.10946527329804849,char,"(1, 9)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-1.9725818045481858,0.11370621479557387,char,"(2, 6)",N/A,huber,l1,1e-05
SGDRegression,-2.0594568845986743,0.1132538973971749,char,"(2, 6)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-3.6504800505425123,0.1502233042330861,char,"(3, 7)",N/A,huber,l1,1e-05
SGDRegression,-3.7218806770537425,0.147529763391078,char,"(3, 7)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-4.837355834502155,0.17662911728234656,char,"(4, 9)",N/A,huber,l1,1e-05
SGDRegression,-4.872133830402231,0.17749752411997202,char,"(4, 9)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.04999006974163769,0.029044973683258084,char_wb,"(1, 3)",N/A,huber,l1,1e-05
SGDRegression,-0.06677060323951736,0.02581881697968262,char_wb,"(1, 3)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.17279719640485225,0.04382138022795592,char_wb,"(1, 5)",N/A,huber,l1,1e-05
SGDRegression,-0.1721223043525673,0.03366221356505016,char_wb,"(1, 5)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.34476011727611366,0.058552871962222294,char_wb,"(1, 9)",N/A,huber,l1,1e-05
SGDRegression,-0.309100833310238,0.04797827964244631,char_wb,"(1, 9)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-1.133393916436762,0.09101208404681088,char_wb,"(2, 6)",N/A,huber,l1,1e-05
SGDRegression,-0.9499709892905017,0.08464381456799733,char_wb,"(2, 6)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-1.9521872421192452,0.11395281800213182,char_wb,"(3, 7)",N/A,huber,l1,1e-05
SGDRegression,-1.6478546263317155,0.10243045598668496,char_wb,"(3, 7)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-2.6336137643035484,0.13037462925935234,char_wb,"(4, 9)",N/A,huber,l1,1e-05
SGDRegression,-2.1127862305791245,0.11521511593369098,char_wb,"(4, 9)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.141121312958337,0.0381952651782322,char,"(1, 3)",N/A,huber,l2,1e-05
SGDRegression,-0.15102304339904724,0.03878864768101861,char,"(1, 3)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.5838880863015754,0.06712783162245807,char,"(1, 5)",N/A,huber,l2,1e-05
SGDRegression,-0.5872467007836513,0.06826223498535486,char,"(1, 5)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-1.8358345498361115,0.10702802883855315,char,"(1, 9)",N/A,huber,l2,1e-05
SGDRegression,-1.917564181885109,0.10852999718909452,char,"(1, 9)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-1.919489725931523,0.11095223816783989,char,"(2, 6)",N/A,huber,l2,1e-05
SGDRegression,-2.0058044371207275,0.11012156833405531,char,"(2, 6)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-3.420178843422723,0.14507650733059654,char,"(3, 7)",N/A,huber,l2,1e-05
SGDRegression,-3.5006351732990724,0.14573003394199557,char,"(3, 7)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-4.736500689482396,0.1740411050337818,char,"(4, 9)",N/A,huber,l2,1e-05
SGDRegression,-4.784922820531635,0.1752923665828608,char,"(4, 9)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.04867436740694755,0.02899870653681526,char_wb,"(1, 3)",N/A,huber,l2,1e-05
SGDRegression,-0.06366835333103679,0.02344183393816701,char_wb,"(1, 3)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.16743450520317915,0.04346754445060201,char_wb,"(1, 5)",N/A,huber,l2,1e-05
SGDRegression,-0.16886759261034573,0.03327779381129105,char_wb,"(1, 5)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.333032774218354,0.05789655472330348,char_wb,"(1, 9)",N/A,huber,l2,1e-05
SGDRegression,-0.30018074338289635,0.047563283719585896,char_wb,"(1, 9)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-1.1062361863496086,0.09205156207825939,char_wb,"(2, 6)",N/A,huber,l2,1e-05
SGDRegression,-0.9297462147085316,0.08591875710949662,char_wb,"(2, 6)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-1.9023128998674743,0.11253530209112961,char_wb,"(3, 7)",N/A,huber,l2,1e-05
SGDRegression,-1.6060040919651608,0.10366601638732102,char_wb,"(3, 7)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-2.5351658767521483,0.1274529258181241,char_wb,"(4, 9)",N/A,huber,l2,1e-05
SGDRegression,-2.063681174860779,0.11467378490219539,char_wb,"(4, 9)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,0.688339707377335,0.012871512301517065,char,"(1, 3)",N/A,squared_loss,l1,1e-05
SGDRegression,0.6851495636079311,0.012960096355074434,char,"(1, 3)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.6981120976564734,0.013323500696734207,char,"(1, 5)",N/A,squared_loss,l1,1e-05
SGDRegression,0.697231795985495,0.012599401447972405,char,"(1, 5)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.6892082550777348,0.013311881717826832,char,"(1, 9)",N/A,squared_loss,l1,1e-05
SGDRegression,0.6896078340041635,0.012245481990471947,char,"(1, 9)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.7050634903080625,0.01356351894977871,char,"(2, 6)",N/A,squared_loss,l1,1e-05
SGDRegression,0.7037411291272575,0.012968814567672656,char,"(2, 6)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.7105268674873069,0.0142857619559754,char,"(3, 7)",N/A,squared_loss,l1,1e-05
SGDRegression,0.7095259036483478,0.01355277186238219,char,"(3, 7)",clean_and_stem_text,squared_loss,l1,1e-05
