estimator,r2_performance_mean,r2_performance_std,vect__analyzer,vect__ngram_range,vect__preprocessor,sgd__loss,sgd__penalty,sgd__alpha
SGDRegression,-0.2718501839359534,0.019580014820237333,char_wb,"(2, 6)",N/A,huber,l1,1e-06
SGDRegression,-0.2680736693511495,0.019571973637902206,char_wb,"(2, 6)",clean_and_stem_text,huber,l1,1e-06
SGDRegression,-0.282639805906406,0.01993414883153381,char_wb,"(3, 7)",N/A,huber,l1,1e-06
SGDRegression,-0.2790700976157122,0.019899306742469938,char_wb,"(3, 7)",clean_and_stem_text,huber,l1,1e-06
SGDRegression,-0.28882030012635446,0.020126935514923703,char_wb,"(4, 9)",N/A,huber,l1,1e-06
SGDRegression,-0.2852475817880723,0.02012105492597414,char_wb,"(4, 9)",clean_and_stem_text,huber,l1,1e-06
SGDRegression,-0.24017402436101637,0.01884229291605686,char,"(1, 3)",N/A,huber,l2,1e-06
SGDRegression,-0.2395752139617041,0.018873069255001346,char,"(1, 3)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.2577944582788797,0.019040910280563,char,"(1, 5)",N/A,huber,l2,1e-06
SGDRegression,-0.2574770027589256,0.019078888659419924,char,"(1, 5)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.2759408564360212,0.019598683225462023,char,"(1, 9)",N/A,huber,l2,1e-06
SGDRegression,-0.2759563388653029,0.01964289329843113,char,"(1, 9)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.281211352627877,0.019844559043473792,char,"(2, 6)",N/A,huber,l2,1e-06
SGDRegression,-0.2802210631957288,0.01987624481107977,char,"(2, 6)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.2909961942637658,0.020162141412873966,char,"(3, 7)",N/A,huber,l2,1e-06
SGDRegression,-0.2904345484511918,0.02019343732419938,char,"(3, 7)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.2970226222897947,0.02031283328865754,char,"(4, 9)",N/A,huber,l2,1e-06
SGDRegression,-0.29674777324230794,0.020338099264551917,char,"(4, 9)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.2346366359715418,0.019163098738182036,char_wb,"(1, 3)",N/A,huber,l2,1e-06
SGDRegression,-0.23386365997694142,0.01945112231757684,char_wb,"(1, 3)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.2457028868284413,0.018957422437966186,char_wb,"(1, 5)",N/A,huber,l2,1e-06
SGDRegression,-0.24368377910571687,0.019049623512522217,char_wb,"(1, 5)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.25396022030425686,0.018995755226137993,char_wb,"(1, 9)",N/A,huber,l2,1e-06
SGDRegression,-0.25022465107264785,0.019074169340078155,char_wb,"(1, 9)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.27150381844823623,0.019555862971655902,char_wb,"(2, 6)",N/A,huber,l2,1e-06
SGDRegression,-0.2677949902954757,0.01954528645076741,char_wb,"(2, 6)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.28226946457138113,0.01993314223689886,char_wb,"(3, 7)",N/A,huber,l2,1e-06
SGDRegression,-0.27871569541681535,0.01990594135414411,char_wb,"(3, 7)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,-0.28844964474736867,0.02013144865952437,char_wb,"(4, 9)",N/A,huber,l2,1e-06
SGDRegression,-0.284977175634511,0.020130490458336127,char_wb,"(4, 9)",clean_and_stem_text,huber,l2,1e-06
SGDRegression,0.4208700482095093,0.012198302838224062,char,"(1, 3)",N/A,squared_loss,l1,1e-06
SGDRegression,0.4223556793020884,0.012991764003173312,char,"(1, 3)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.44848493332362505,0.011345027842744538,char,"(1, 5)",N/A,squared_loss,l1,1e-06
SGDRegression,0.4502303598702394,0.012265533368339345,char,"(1, 5)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.4491077025729481,0.010276863316205689,char,"(1, 9)",N/A,squared_loss,l1,1e-06
SGDRegression,0.44950541856752385,0.010349293774384243,char,"(1, 9)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.457277914701662,0.01142715968576912,char,"(2, 6)",N/A,squared_loss,l1,1e-06
SGDRegression,0.45859090174128553,0.011758746702634914,char,"(2, 6)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.45769317074179394,0.011494621086253038,char,"(3, 7)",N/A,squared_loss,l1,1e-06
SGDRegression,0.4585781591081009,0.011479898855773113,char,"(3, 7)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.44732225635730805,0.010715171202003982,char,"(4, 9)",N/A,squared_loss,l1,1e-06
SGDRegression,0.4470648917368235,0.010126456748522174,char,"(4, 9)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.40544718636658555,0.011962146364852827,char_wb,"(1, 3)",N/A,squared_loss,l1,1e-06
SGDRegression,0.40549401533122137,0.011786102550131542,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.4393585847893732,0.011040814606331665,char_wb,"(1, 5)",N/A,squared_loss,l1,1e-06
SGDRegression,0.4397592925353842,0.011882730345819492,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.4452782400370312,0.01085501090986175,char_wb,"(1, 9)",N/A,squared_loss,l1,1e-06
SGDRegression,0.44510810731019,0.012049660535103224,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.4562097822465335,0.011648690825920039,char_wb,"(2, 6)",N/A,squared_loss,l1,1e-06
SGDRegression,0.4575426570723403,0.0127650901294211,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.45797626264889646,0.012068272203764418,char_wb,"(3, 7)",N/A,squared_loss,l1,1e-06
SGDRegression,0.4592605651687343,0.012986026303138038,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.45131604167577655,0.011561293884808345,char_wb,"(4, 9)",N/A,squared_loss,l1,1e-06
SGDRegression,0.452053009368144,0.013224841156627826,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l1,1e-06
SGDRegression,0.4209040366295266,0.012477723798228205,char,"(1, 3)",N/A,squared_loss,l2,1e-06
SGDRegression,0.42289190742221006,0.013098517091947263,char,"(1, 3)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.4489891298101685,0.01132641419733478,char,"(1, 5)",N/A,squared_loss,l2,1e-06
SGDRegression,0.4506561315333176,0.01228796124741413,char,"(1, 5)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.4509732298512552,0.010309713604858849,char,"(1, 9)",N/A,squared_loss,l2,1e-06
SGDRegression,0.4512626328830288,0.010348053318446742,char,"(1, 9)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.4581759068938885,0.011428767096826001,char,"(2, 6)",N/A,squared_loss,l2,1e-06
SGDRegression,0.45936332314806805,0.01178336013386149,char,"(2, 6)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.4588672097900666,0.01158002158551839,char,"(3, 7)",N/A,squared_loss,l2,1e-06
SGDRegression,0.4595485679268051,0.011490224905167408,char,"(3, 7)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.4493981776600228,0.010733070096674457,char,"(4, 9)",N/A,squared_loss,l2,1e-06
SGDRegression,0.44903964847646255,0.010198522162927371,char,"(4, 9)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.4059991447152399,0.012123037633565212,char_wb,"(1, 3)",N/A,squared_loss,l2,1e-06
SGDRegression,0.4049143822897154,0.01232530640658088,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.44029899666249267,0.010915237170786985,char_wb,"(1, 5)",N/A,squared_loss,l2,1e-06
SGDRegression,0.4408409507828324,0.012169515222363592,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.4459849885335819,0.010916397428502788,char_wb,"(1, 9)",N/A,squared_loss,l2,1e-06
SGDRegression,0.445473088773651,0.011954590571892326,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.45667024319954236,0.011644437471032726,char_wb,"(2, 6)",N/A,squared_loss,l2,1e-06
SGDRegression,0.45781516026369234,0.012696384273590926,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.4585686615856881,0.011983344069878152,char_wb,"(3, 7)",N/A,squared_loss,l2,1e-06
SGDRegression,0.4595413925792827,0.013071327837391088,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,0.4520994124682277,0.011644623183335165,char_wb,"(4, 9)",N/A,squared_loss,l2,1e-06
SGDRegression,0.4525503667189804,0.013240382630639452,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l2,1e-06
SGDRegression,-0.24177488757637594,0.01889539866288852,char,"(1, 3)",N/A,huber,l1,1e-05
SGDRegression,-0.24119951594767305,0.018990084556091424,char,"(1, 3)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.26010210418147534,0.019047816762333275,char,"(1, 5)",N/A,huber,l1,1e-05
SGDRegression,-0.2597167211351496,0.019154384070991817,char,"(1, 5)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.27876453069278695,0.019636421627711842,char,"(1, 9)",N/A,huber,l1,1e-05
SGDRegression,-0.278813304297561,0.01974972161643251,char,"(1, 9)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.28429264359321255,0.01994329725204743,char,"(2, 6)",N/A,huber,l1,1e-05
SGDRegression,-0.2832093020018408,0.019959490262169984,char,"(2, 6)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.2941802260091593,0.02025166853813399,char,"(3, 7)",N/A,huber,l1,1e-05
SGDRegression,-0.2935646062143285,0.020252320994722635,char,"(3, 7)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.29982740146884684,0.0204058634785703,char,"(4, 9)",N/A,huber,l1,1e-05
SGDRegression,-0.29954411857238006,0.020399541164987853,char,"(4, 9)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.23598795157107144,0.019284783684412405,char_wb,"(1, 3)",N/A,huber,l1,1e-05
SGDRegression,-0.23506495451622472,0.019566565669037767,char_wb,"(1, 3)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.2477882166809302,0.01904514198823413,char_wb,"(1, 5)",N/A,huber,l1,1e-05
SGDRegression,-0.24568300077110825,0.019138762120734572,char_wb,"(1, 5)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.25642587106142306,0.019105180106967174,char_wb,"(1, 9)",N/A,huber,l1,1e-05
SGDRegression,-0.25266420290105324,0.019101183726187396,char_wb,"(1, 9)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.2743346277248008,0.019644603983650456,char_wb,"(2, 6)",N/A,huber,l1,1e-05
SGDRegression,-0.27051039981941055,0.01963487970315753,char_wb,"(2, 6)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.2852541677317898,0.020050835077430017,char_wb,"(3, 7)",N/A,huber,l1,1e-05
SGDRegression,-0.28157659021624715,0.019992363928719867,char_wb,"(3, 7)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.2912978339918238,0.020210886246201726,char_wb,"(4, 9)",N/A,huber,l1,1e-05
SGDRegression,-0.28770223237626735,0.020179680060489306,char_wb,"(4, 9)",clean_and_stem_text,huber,l1,1e-05
SGDRegression,-0.2401154679144304,0.018848915027221205,char,"(1, 3)",N/A,huber,l2,1e-05
SGDRegression,-0.23970543591600726,0.018938539623415032,char,"(1, 3)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.2578349371502181,0.01902801544985996,char,"(1, 5)",N/A,huber,l2,1e-05
SGDRegression,-0.2574412226485895,0.019120635146572678,char,"(1, 5)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.27591880193741913,0.019596031029609797,char,"(1, 9)",N/A,huber,l2,1e-05
SGDRegression,-0.2759576941794542,0.019644020260232892,char,"(1, 9)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.2811553588017107,0.019869473453503705,char,"(2, 6)",N/A,huber,l2,1e-05
SGDRegression,-0.2802042439305422,0.019877928868654797,char,"(2, 6)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.2909981670962809,0.020138733908957897,char,"(3, 7)",N/A,huber,l2,1e-05
SGDRegression,-0.29045147970423096,0.02017259399052967,char,"(3, 7)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.2970366854226426,0.0203261285605216,char,"(4, 9)",N/A,huber,l2,1e-05
SGDRegression,-0.29674776815329773,0.020324186721373923,char,"(4, 9)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.2345845938191362,0.019285255561393336,char_wb,"(1, 3)",N/A,huber,l2,1e-05
SGDRegression,-0.23343120590044752,0.019395720425573332,char_wb,"(1, 3)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.24570255360441712,0.018959203003536967,char_wb,"(1, 5)",N/A,huber,l2,1e-05
SGDRegression,-0.24368608954885596,0.01908372609119399,char_wb,"(1, 5)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.2539115378966496,0.01906557982858317,char_wb,"(1, 9)",N/A,huber,l2,1e-05
SGDRegression,-0.2501497415844188,0.019040600054723005,char_wb,"(1, 9)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.27154076049406195,0.019620330390377968,char_wb,"(2, 6)",N/A,huber,l2,1e-05
SGDRegression,-0.26778003523415855,0.019579703588241012,char_wb,"(2, 6)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.28229745219566865,0.019938874601810406,char_wb,"(3, 7)",N/A,huber,l2,1e-05
SGDRegression,-0.2787512419287014,0.019934354004825603,char_wb,"(3, 7)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,-0.2884507350973486,0.020105061754735278,char_wb,"(4, 9)",N/A,huber,l2,1e-05
SGDRegression,-0.2849545328453403,0.020108566428465802,char_wb,"(4, 9)",clean_and_stem_text,huber,l2,1e-05
SGDRegression,0.41885066466144344,0.011869941748731405,char,"(1, 3)",N/A,squared_loss,l1,1e-05
SGDRegression,0.4212991829459141,0.013166368833430439,char,"(1, 3)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.44323163405605503,0.01118134788906701,char,"(1, 5)",N/A,squared_loss,l1,1e-05
SGDRegression,0.4457910174458468,0.012130790206917704,char,"(1, 5)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.4335710932282403,0.009882090459107382,char,"(1, 9)",N/A,squared_loss,l1,1e-05
SGDRegression,0.43467805275629373,0.0100961913179826,char,"(1, 9)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.44992747234007985,0.011351537955676706,char,"(2, 6)",N/A,squared_loss,l1,1e-05
SGDRegression,0.4521229291702447,0.011679232446055345,char,"(2, 6)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.447381592129622,0.011264964796067005,char,"(3, 7)",N/A,squared_loss,l1,1e-05
SGDRegression,0.4491076752198759,0.011386523274201548,char,"(3, 7)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.42993950569465866,0.010553329696766154,char,"(4, 9)",N/A,squared_loss,l1,1e-05
SGDRegression,0.4303634781900545,0.009972829895982142,char,"(4, 9)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.4041320172688483,0.011538685306910186,char_wb,"(1, 3)",N/A,squared_loss,l1,1e-05
SGDRegression,0.40486030138505413,0.011647198603337242,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.43657268540783284,0.010934790480910674,char_wb,"(1, 5)",N/A,squared_loss,l1,1e-05
SGDRegression,0.4375359886271655,0.011798766897502973,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.43913389161695254,0.01065456914549779,char_wb,"(1, 9)",N/A,squared_loss,l1,1e-05
SGDRegression,0.44050943231733725,0.011966188898046822,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.4522083201354062,0.011449127164614938,char_wb,"(2, 6)",N/A,squared_loss,l1,1e-05
SGDRegression,0.4544959196208474,0.012646902243335322,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.45315418912101313,0.01196112591489694,char_wb,"(3, 7)",N/A,squared_loss,l1,1e-05
SGDRegression,0.4556042566467006,0.012965239423280168,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.4448617894456022,0.011406461396976876,char_wb,"(4, 9)",N/A,squared_loss,l1,1e-05
SGDRegression,0.4475307341382644,0.013195960075172531,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l1,1e-05
SGDRegression,0.4204689456165386,0.011564166383977498,char,"(1, 3)",N/A,squared_loss,l2,1e-05
SGDRegression,0.42244030094442164,0.012669442765547854,char,"(1, 3)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.44843930579193136,0.011320756361037104,char,"(1, 5)",N/A,squared_loss,l2,1e-05
SGDRegression,0.4503143332366199,0.012364138222578704,char,"(1, 5)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.45041716226539086,0.010297062880848187,char,"(1, 9)",N/A,squared_loss,l2,1e-05
SGDRegression,0.45064469458501366,0.010333626751188096,char,"(1, 9)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.4577870120147905,0.011409361938284903,char,"(2, 6)",N/A,squared_loss,l2,1e-05
SGDRegression,0.4589066698743112,0.01179843725724498,char,"(2, 6)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.4584480917201934,0.011584639747859404,char,"(3, 7)",N/A,squared_loss,l2,1e-05
SGDRegression,0.45910356679584163,0.011464445786108711,char,"(3, 7)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.44874875000079867,0.010737689491015336,char,"(4, 9)",N/A,squared_loss,l2,1e-05
SGDRegression,0.44847138986192314,0.01013384579212027,char,"(4, 9)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.40474967084907687,0.011027269107349375,char_wb,"(1, 3)",N/A,squared_loss,l2,1e-05
SGDRegression,0.4046540274404912,0.011627944117138736,char_wb,"(1, 3)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.4399910771818673,0.011101966655141416,char_wb,"(1, 5)",N/A,squared_loss,l2,1e-05
SGDRegression,0.4404103519674874,0.012070756835031143,char_wb,"(1, 5)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.44565488845645007,0.010813267061544604,char_wb,"(1, 9)",N/A,squared_loss,l2,1e-05
SGDRegression,0.445460482977578,0.012281120382785112,char_wb,"(1, 9)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.45638021433859877,0.011578203379316414,char_wb,"(2, 6)",N/A,squared_loss,l2,1e-05
SGDRegression,0.4575428355765749,0.01271826906185771,char_wb,"(2, 6)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.4582549170928386,0.012034212158537838,char_wb,"(3, 7)",N/A,squared_loss,l2,1e-05
SGDRegression,0.4593233968128222,0.012985894136810706,char_wb,"(3, 7)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,0.45175984667939934,0.011647362645920901,char_wb,"(4, 9)",N/A,squared_loss,l2,1e-05
SGDRegression,0.45235824101705707,0.013259319347325224,char_wb,"(4, 9)",clean_and_stem_text,squared_loss,l2,1e-05
SGDRegression,-0.25137912400397056,0.01901143595619574,char,"(1, 3)",N/A,huber,l1,0.0001
SGDRegression,-0.251092856737356,0.01914021617919905,char,"(1, 3)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.26916693436223127,0.019269551670267844,char,"(1, 5)",N/A,huber,l1,0.0001
SGDRegression,-0.2690281362762228,0.01934315956837929,char,"(1, 5)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.28632628674507316,0.019861020281072173,char,"(1, 9)",N/A,huber,l1,0.0001
SGDRegression,-0.28649098423534086,0.01988778093573407,char,"(1, 9)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.29587827161722374,0.020255955200720047,char,"(2, 6)",N/A,huber,l1,0.0001
SGDRegression,-0.2950804454571535,0.02024952149183452,char,"(2, 6)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.3029734829268989,0.02043894883594852,char,"(3, 7)",N/A,huber,l1,0.0001
SGDRegression,-0.30260863543815786,0.020453531656140278,char,"(3, 7)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.30470646057284817,0.0204738184349277,char,"(4, 9)",N/A,huber,l1,0.0001
SGDRegression,-0.30458408063117626,0.02047195092169179,char,"(4, 9)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.24456932112565669,0.019593255608713268,char_wb,"(1, 3)",N/A,huber,l1,0.0001
SGDRegression,-0.2436338235977959,0.019659214879628663,char_wb,"(1, 3)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.25708207066661876,0.01927055600698866,char_wb,"(1, 5)",N/A,huber,l1,0.0001
SGDRegression,-0.2554575821304883,0.019266329392716677,char_wb,"(1, 5)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.2653734567691602,0.019273031198988502,char_wb,"(1, 9)",N/A,huber,l1,0.0001
SGDRegression,-0.26243144785937805,0.019264486569755393,char_wb,"(1, 9)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.2879281994980095,0.020057719059156626,char_wb,"(2, 6)",N/A,huber,l1,0.0001
SGDRegression,-0.2845995071142092,0.01997775290901001,char_wb,"(2, 6)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.29782753422426383,0.02036965066930571,char_wb,"(3, 7)",N/A,huber,l1,0.0001
SGDRegression,-0.2951475160668007,0.020311755734274763,char_wb,"(3, 7)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.30128891043676986,0.02041678601068801,char_wb,"(4, 9)",N/A,huber,l1,0.0001
SGDRegression,-0.2989382841300482,0.020402112395021665,char_wb,"(4, 9)",clean_and_stem_text,huber,l1,0.0001
SGDRegression,-0.24042392252118866,0.01886599704704338,char,"(1, 3)",N/A,huber,l2,0.0001
SGDRegression,-0.23977616650087535,0.018956895079514,char,"(1, 3)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.25789348034990567,0.019013777335878113,char,"(1, 5)",N/A,huber,l2,0.0001
SGDRegression,-0.2575587605455974,0.019106301089921472,char,"(1, 5)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.2759930541430558,0.01960323014661211,char,"(1, 9)",N/A,huber,l2,0.0001
SGDRegression,-0.2760427307320456,0.019641176552218403,char,"(1, 9)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.2812164774088608,0.01983458790852377,char,"(2, 6)",N/A,huber,l2,0.0001
SGDRegression,-0.280236349578353,0.01987181832311513,char,"(2, 6)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.29104422051522766,0.020159019530675712,char,"(3, 7)",N/A,huber,l2,0.0001
SGDRegression,-0.29045811872640503,0.020191105671013544,char,"(3, 7)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.29703941140666873,0.02033106546857708,char,"(4, 9)",N/A,huber,l2,0.0001
SGDRegression,-0.2967772039739406,0.02034365632376441,char,"(4, 9)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.23470962048162813,0.019237391776856804,char_wb,"(1, 3)",N/A,huber,l2,0.0001
SGDRegression,-0.23392671908122703,0.019522922107811362,char_wb,"(1, 3)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.2458272306883585,0.019023525846824704,char_wb,"(1, 5)",N/A,huber,l2,0.0001
SGDRegression,-0.24384823052072524,0.019047995626272348,char_wb,"(1, 5)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.25405294926532623,0.019085081106722673,char_wb,"(1, 9)",N/A,huber,l2,0.0001
SGDRegression,-0.2503079458755216,0.01908293076250232,char_wb,"(1, 9)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.27160559804143264,0.01953645913881145,char_wb,"(2, 6)",N/A,huber,l2,0.0001
SGDRegression,-0.2679212530661007,0.019490916738560495,char_wb,"(2, 6)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.28229960628189427,0.019960813196276316,char_wb,"(3, 7)",N/A,huber,l2,0.0001
SGDRegression,-0.2787620352704019,0.019924523474933408,char_wb,"(3, 7)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,-0.2884884452533515,0.02012556619445139,char_wb,"(4, 9)",N/A,huber,l2,0.0001
SGDRegression,-0.28498975648693703,0.020131029128515172,char_wb,"(4, 9)",clean_and_stem_text,huber,l2,0.0001
SGDRegression,0.4058231913486773,0.011923006257544312,char,"(1, 3)",N/A,squared_loss,l1,0.0001
SGDRegression,0.4112792702147786,0.013195536522968239,char,"(1, 3)",clean_and_stem_text,squared_loss,l1,0.0001
SGDRegression,0.4120357476679418,0.010752796236027758,char,"(1, 5)",N/A,squared_loss,l1,0.0001
SGDRegression,0.4173803533476825,0.011725060080623566,char,"(1, 5)",clean_and_stem_text,squared_loss,l1,0.0001
SGDRegression,0.37560848612874953,0.008744001189228398,char,"(1, 9)",N/A,squared_loss,l1,0.0001
SGDRegression,0.3788559384066905,0.009526859379029116,char,"(1, 9)",clean_and_stem_text,squared_loss,l1,0.0001
